	Score	MoE	P-Value	Q-Value
MODULE_349	-0.17435814342998096	0.3129755836883904	0.29484992392457005	1.0
GNF2_CENPE	-0.17531573471761863	0.3238823537514469	0.2939508506616257	1.0
MORF_PPP2R5E	-0.17594884284194698	0.301321882332187	0.2933330259578588	1.0
GCM_CSNK1A1	-0.1761395589497874	0.23153928574126026	0.2931347687767993	1.0
MORF_CDC2L5	-0.1763411387563002	0.2939621183470736	0.2929687860205634	1.0
MODULE_254	-0.17939848967063282	0.2848591514929438	0.29007330905067086	1.0
GCM_CHUK	-0.17986726313667592	0.3020043826446701	0.28968601595278715	1.0
MODULE_160	-0.1827575046728217	0.3104524087644571	0.28691502605007146	1.0
MODULE_543	-0.18428108818670497	0.2364654106019524	0.2855641108395961	1.0
GNF2_SMC4L1	-0.18579016400216927	0.3024010943547372	0.2840933191940615	1.0
GCM_NCAM1	-0.19094828910485728	0.25250527554105695	0.27951035086910414	1.0
GNF2_HAT1	-0.19154087790863275	0.34502818132929974	0.27895707501498457	1.0
MORF_EIF4E	-0.1920227012193458	0.20519239153588806	0.27851445433168887	1.0
GNF2_PAK2	-0.19216619636744448	0.3430503971166752	0.2784084097929826	1.0
MORF_RFC1	-0.19223226161956666	0.13733509629889382	0.27833002904698234	1.0
MODULE_105	-0.1934785416802449	0.17844173071124123	0.27731107934897875	1.0
GNF2_MAP2K3	-0.19352696098286704	0.29409604357410474	0.27728802618839044	1.0
MODULE_532	-0.19355749132465788	0.2884004731694271	0.2772788049241551	1.0
MODULE_332	-0.19563265547301445	0.09476976648606743	0.275144082253677	1.0
MORF_MYST2	-0.20147982100620315	0.18539984529383366	0.26962976624095164	1.0
MODULE_257	-0.20470957370436005	0.29769482686798104	0.26693715708423627	1.0
GNF2_BUB1B	-0.2047114122411025	0.24616180960798242	0.26693715708423627	1.0
MORF_UNG	-0.2050995558916531	0.3377697628311221	0.2666144128359998	1.0
MODULE_54	-0.20532170079653028	0.30238409124746973	0.2663700493337637	1.0
MODULE_17	-0.20610074594024377	0.347005606544138	0.2656277375628199	1.0
GNF2_FEN1	-0.20858935974311893	0.32410117134179156	0.26347457236387106	1.0
MODULE_128	-0.20949525811459327	0.23811037958772727	0.262695375535986	1.0
GNF2_DDX5	-0.20951228886688583	0.2031601924193652	0.26269076490386833	1.0
MODULE_235	-0.20995556500651177	0.29853238680995986	0.262257365484808	1.0
