	Score	MoE	P-Value	Q-Value
IPA_SNAI2_DN	-0.19629573375163412	0.2801807262007329	0.2975425390600291	1.0
IPA_CEBPD_UP	-0.19727480541286505	0.233189460771837	0.2966411537731672	1.0
IPA_CBFB_DN	-0.19859405121649212	0.28063784182060286	0.29532544752988804	1.0
IPA_SREBF1_UP	-0.19979095383509685	0.36461274629058654	0.29408881017142136	1.0
IPA_HDAC3_UP	-0.19987792375315605	0.21731270683173154	0.29401290404200137	1.0
IPA_ID3_UP	-0.20195514551879093	0.2730876649743375	0.29218483142513757	1.0
IPA_MED1_DN	-0.20259034452327757	0.23934735871853363	0.29164400025302045	1.0
IPA_FLI1_UP	-0.20396521927919087	0.35437975362634605	0.29057815168574863	1.0
IPA_IRF3_UP	-0.20448281782362526	0.2801964688419631	0.2901385286861914	1.0
IPA_CDK2_DN	-0.20518452841374418	0.33035968457101356	0.2895534189385793	1.0
IPA_NR1H2_UP	-0.2054217743905351	0.35079266051201285	0.28929723575178695	1.0
IPA_BHLHE41_DN	-0.20606654703544688	0.2857019986020809	0.28871212600417484	1.0
IPA_HDAC1_UP	-0.20772907879100624	0.24763894703580772	0.28721297994813083	1.0
IPA_ID1_DN	-0.2107655150346582	0.4471488346069423	0.28457524195078754	1.0
IPA_RELB_DN	-0.21122257375540585	0.18815322158024275	0.2841735720159403	1.0
IPA_CEBPA_UP	-0.21276490118604843	0.24697771301190255	0.2827882851540262	1.0
IPA_NFE2L2_DN	-0.21475151803647866	0.24808410007300505	0.2812290467455247	1.0
IPA_GRHL2_UP	-0.21547761401605367	0.27999870950029776	0.28064393699791257	1.0
IPA_PARP1_DN	-0.21728158035942066	0.16915496268111774	0.2790846985894111	1.0
IPA_NFIL3_UP	-0.22100576291075566	0.33265727883610074	0.276149661585173	1.0
IPA_FOXP3_UP	-0.22231394480199754	0.33393525345427594	0.2751407426149662	1.0
IPA_SKP2_UP	-0.22301049196667125	0.29071968119996416	0.274650515529129	1.0
IPA_FOS_UP	-0.22449420536776782	0.16227391829481477	0.27348345878929725	1.0
IPA_EGR1_DN	-0.23015366012598776	0.3418378830762445	0.2688943007147827	1.0
IPA_HEY2_UP	-0.23260065295548107	0.2228386062189336	0.266920741349864	1.0
IPA_WT1_DN	-0.23543226021606756	0.35422183224567183	0.2644379783667531	1.0
IPA_RARG_UP	-0.23617690191030596	0.3559845275539668	0.2638686823961035	1.0
IPA_NCOA1_UP	-0.237015238618655	0.3035947686943777	0.2631886899867164	1.0
IPA_FIGLA_UP	-0.24165542295028336	0.21942894871678875	0.25966538047947374	1.0
IPA_NR3C1_UP	-0.241925511981149	0.27016081714147033	0.2594882661774938	1.0
IPA_GTF2I_UP	-0.25079491922589164	0.3188333300393268	0.2531848946802454	1.0
IPA_KLF4_UP	-0.2521282394945391	0.32644597305588113	0.25226769561642104	1.0
IPA_MECP2_UP	-0.252774642123928	0.19044311872968323	0.2517110506673414	1.0
IPA_NANOG_UP	-0.25625023534645347	0.26807041199121	0.24915238155481056	1.0
IPA_MEOX2_DN	-0.2571113616933442	0.4101865337483459	0.24854196976405846	1.0
IPA_GFI1B_DN	-0.2634931145253987	0.2165079507728168	0.24388639382630148	1.0
IPA_CREBBP_DN	-0.2641086420980756	0.22529047520545728	0.24342779429438927	1.0
IPA_TFAP2A_DN	-0.26427780741677204	0.37915778116494187	0.24330444683408184	1.0
IPA_HOXA7_UP	-0.2645156000094709	0.41748195407934263	0.24312100702131698	1.0
IPA_HSF1_UP	-0.26868551647095423	0.1430105167939196	0.24028085267885382	1.0
IPA_CREM_DN	-0.27138351538380084	0.27385108462539587	0.23838952495414004	1.0
IPA_SPI1_UP	-0.27401299432730936	0.19185383293249755	0.2366152191789487	1.0
IPA_NR1H3_DN	-0.2777899663710615	0.19998820965487696	0.23402175975710038	1.0
IPA_VAV1_UP	-0.2796259556257215	0.25671620580081383	0.23283888924030616	1.0
IPA_CEBPE_DN	-0.2821636143312918	0.303488361697249	0.23105193244354483	1.0
IPA_EGR2_DN	-0.28374750119234504	0.2853858104240528	0.23007464102726294	1.0
IPA_MAF_UP	-0.2877030410337568	0.3696885561627869	0.22720285913087482	1.0
IPA_XRCC5_DN	-0.2909627267932574	0.3933824143499424	0.22498893035612627	1.0
IPA_ARNT2_UP	-0.29130106127801353	0.19804033985515748	0.22473274716933392	1.0
IPA_H2AFX_DN	-0.2975553888537083	0.3617190079363996	0.22055158454045165	1.0
IPA_PAX6_UP	-0.30253519614884716	0.31330662358433004	0.216920741349864	1.0
IPA_TWIST1_DN	-0.31607147423219695	0.2601748671516335	0.20774242520083497	1.0
IPA_NR5A2_UP	-0.3166716229145023	0.3137626150434744	0.20734075526598772	1.0
IPA_ESR1_DN	-0.31677080951019104	0.2036823215949968	0.2072616863811753	1.0
IPA_JUP_DN	-0.31838509106679214	0.2919812921323951	0.20620848883547346	1.0
IPA_STAT1_DN	-0.3191187108278133	0.3258506710905377	0.20568030868492632	1.0
IPA_NKX3-1_DN	-0.3194798672618224	0.27596074479880345	0.20542412549813396	1.0
IPA_CEBPB_UP	-0.3200111997855477	0.19300688989090065	0.2050762224049592	1.0
IPA_MMP3_UP	-0.3230362228068454	0.34254311206467625	0.20304257068758302	1.0
IPA_SREBF2_UP	-0.3240756635516439	0.3062558720736101	0.20229932317034602	1.0
IPA_NFATC1_UP	-0.3258220913599635	0.19273145623649182	0.20101524448099184	1.0
IPA_FOXM1_DN	-0.3278574146702765	0.2169614247452596	0.1995572142450503	1.0
IPA_HMGA1_DN	-0.3293312581095698	0.33839249875506455	0.198456575368461	1.0
IPA_FOXC2_UP	-0.33018295743282555	0.3084013904387958	0.19781769877917643	1.0
IPA_NR5A1_DN	-0.3364048212453262	0.26580792734394615	0.19305458915807452	1.0
IPA_LEF1_DN	-0.3367280465120229	0.25922773283311057	0.19282370801442217	1.0
IPA_USF1_UP	-0.33720064212594186	0.3843530968953149	0.19257385033841481	1.0
IPA_TCF12_DN	-0.3380414737206605	0.27768625295300636	0.19190018343981277	1.0
IPA_STAT6_UP	-0.33991063867221055	0.33663880410635333	0.19054336137643116	1.0
IPA_GLI1_DN	-0.3400589474372166	0.2159349102879491	0.1904548042254412	1.0
IPA_AHRR_UP	-0.3430513153643109	0.16835173746667467	0.18813017901195522	1.0
IPA_SIRT2_UP	-0.343952197194847	0.27402464284929634	0.18745018660256815	1.0
IPA_DDIT3_UP	-0.34704801365949556	0.10708947317939527	0.18504649250426972	1.0
IPA_HIF1AN_DN	-0.3498402177719069	0.3408669985607638	0.18312353722563096	1.0
IPA_YY1_UP	-0.3530733509094688	0.33404935706921485	0.18067556455183756	1.0
IPA_IRF4_UP	-0.3573820365536703	0.27518818383280924	0.1774116009867797	1.0
IPA_RARG_DN	-0.35826557531825654	0.3086326087969154	0.17671263204503765	1.0
IPA_EHMT2_DN	-0.3606824259385538	0.316140718176055	0.1747865140110064	1.0
IPA_LEF1_UP	-0.3613187466452476	0.33272655326847794	0.17433423998987918	1.0
IPA_KDM1A_UP	-0.36163905210291725	0.4074360105502124	0.17410335884622682	1.0
IPA_ESR1_UP	-0.3623557020803578	0.34207059906212284	0.1735182490986147	1.0
IPA_ETS2_DN	-0.3625543604215022	0.37517696460917144	0.1733885761275223	1.0
IPA_FOS_DN	-0.36281958819988486	0.1159688279945681	0.17321462458093492	1.0
IPA_NR2C1_DN	-0.36313756210095666	0.3949112182097913	0.17297109241571257	1.0
IPA_ATF4_UP	-0.36403149951562846	0.19911115485184205	0.17212347397052313	1.0
IPA_E2F1_DN	-0.3660018536696143	0.36749553418526304	0.17065279271301156	1.0
IPA_HIC1_DN	-0.36743176343457784	0.30490037554360655	0.16947624770700234	1.0
IPA_TAL1_DN	-0.3680749932077246	0.29858516435641197	0.16901764817509013	1.0
IPA_CTNNB1_DN	-0.36901380773881115	0.28631870998506287	0.16813207666519073	1.0
IPA_SIM1_UP	-0.36926462997132453	0.25560656692081873	0.16789170725536087	1.0
IPA_ATF2_DN	-0.3697827907463051	0.26546197606660976	0.16745208425580366	1.0
IPA_NCL_UP	-0.3734606418729755	0.31863292861748177	0.164583465114808	1.0
IPA_PCGF2_DN	-0.3734921991038204	0.32179076085087893	0.16454867480549054	1.0
IPA_GATA3_UP	-0.37371717477598576	0.09011919095750225	0.16439053703586565	1.0
IPA_NKX2-1_UP	-0.3743122072794255	0.13367628541313856	0.16393826301473843	1.0
IPA_TP73_UP	-0.3745491441000256	0.24682334701417516	0.16376431146815104	1.0
IPA_DNMT1_UP	-0.37692518785932233	0.18373489630226447	0.16186349547725978	1.0
IPA_SMARCA2_UP	-0.37830849497543784	0.26083701594673875	0.16069011322664306	1.0
IPA_RARB_DN	-0.3792397027108852	0.3731347665690434	0.15998165601872352	1.0
IPA_SIRT1_DN	-0.3807134672600807	0.15061841252526184	0.15871655386172434	1.0
IPA_NFKBIA_DN	-0.38096247969391916	0.26282300028137356	0.15852678853817445	1.0
IPA_RPA2_UP	-0.38140500127200555	0.3544294471739003	0.1581535834018597	1.0
IPA_HSF1_DN	-0.3814471947204036	0.2936565924859991	0.15811879309254223	1.0
IPA_MECP2_DN	-0.38176474104476127	0.3231957394791853	0.15779619204250744	1.0
IPA_BCL6_UP	-0.3823044471494225	0.2789573947328665	0.15735340628755773	1.0
IPA_CHD4_UP	-0.3828476171209982	0.42410409276546845	0.15690429502182301	1.0
IPA_FOXO3_UP	-0.38293410764124103	0.29759074346873954	0.15683471440318805	1.0
IPA_TWIST1_UP	-0.384022898652034	0.2642039849183346	0.15589221329622366	1.0
IPA_POU5F1_DN	-0.38551959170557804	0.13548125058685365	0.15463659940540198	1.0
IPA_SOX5_UP	-0.3869906929907615	0.3429164647680096	0.15350749573028022	1.0
IPA_CDK9_UP	-0.3875860888023078	0.18069428969484003	0.15298564109051807	1.0
IPA_GABPA_UP	-0.3888030488871419	0.15817703886146764	0.15189132772471378	1.0
IPA_REST_DN	-0.39091988283046636	0.3596265096582583	0.1501739515465874	1.0
IPA_JUND_UP	-0.3918343974736186	0.20733410222280313	0.1493895882092479	1.0
IPA_ATF6_DN	-0.39227365325212554	0.2561052858164525	0.1490701499146056	1.0
IPA_ETV1_UP	-0.39374127881292204	0.38770834582898556	0.14791574419634385	1.0
IPA_STAT4_UP	-0.3937848546362371	0.11889679240641633	0.14790309317477388	1.0
IPA_NF1_UP	-0.394371972841528	0.18994503908772956	0.1474128660889367	1.0
IPA_HIST1H1T_DN	-0.4009087194847269	0.3695355149478599	0.14225124928838004	1.0
IPA_MTA1_DN	-0.40484718415656556	0.3261459598008564	0.1389113795939022	1.0
IPA_TCF7_UP	-0.4049796029930131	0.1767482655280115	0.13881017142134228	1.0
IPA_AHR_UP	-0.4054887712879752	0.23948847519388816	0.13842431526345753	1.0
IPA_POU5F1_UP	-0.4069929961117016	0.24371044921976848	0.13734265291922323	1.0
IPA_SOX2_UP	-0.415473251601702	0.18529908029087735	0.1310993737744323	1.0
IPA_ZNF429_UP	-0.41651543852137735	0.3641353985137634	0.13033714972484028	1.0
IPA_ZNF43_UP	-0.41651543852137735	0.3641353985137634	0.13033714972484028	1.0
IPA_PPARG_UP	-0.4200050397092843	0.30564436234810477	0.1278480612309444	1.0
IPA_HDAC5_UP	-0.4213094857484795	0.18491370200174242	0.126924536656335	1.0
IPA_MYOCD_DN	-0.42133857402322	0.2736276674469749	0.12690556012398002	1.0
IPA_LHX2_UP	-0.4221907281503211	0.09986244542973678	0.12631412486558288	1.0
IPA_RBL2_UP	-0.4228160742710986	0.1964387169752585	0.1258586880890632	1.0
IPA_MYC_DN	-0.4260136596556387	0.10195206984030103	0.12373015370991207	1.0
IPA_CHD4_DN	-0.4271299128697221	0.2788365252685161	0.12300904548042255	1.0
IPA_ESRRA_DN	-0.4302859233356159	0.41722615844505656	0.12085520905813145	1.0
IPA_KLF5_UP	-0.4353511621784597	0.22429211865965346	0.1178284521475109	1.0
IPA_HIST1H1A_UP	-0.43569977947888694	0.3459464155575587	0.11759757100385856	1.0
IPA_SMYD3_UP	-0.4359591198691211	0.11054317786250827	0.11744575874501866	1.0
IPA_YBX1_UP	-0.4384914240164169	0.08224402884948555	0.11602251881839458	1.0
IPA_TAL1_UP	-0.4392010771346054	0.186266618153772	0.11556708204187488	1.0
IPA_IRF8_DN	-0.4419052313229803	0.10157269406571474	0.11393510025934594	1.0
IPA_TBP_UP	-0.44204613580935287	0.16601300190099597	0.113859194129926	1.0
IPA_MEF2C_DN	-0.4431915506920553	0.22127673055756716	0.113090644569549	1.0
IPA_KDM5B_DN	-0.448311702719022	0.20289808666922174	0.11011765450060092	1.0
IPA_STAT5A_DN	-0.4533849873508212	0.362169454735523	0.10740717312923019	1.0
IPA_ZEB1_DN	-0.4535296781186464	0.301787912433663	0.10737554557530521	1.0
IPA_ESRRG_UP	-0.45888587502507394	0.10383592115331719	0.10456701878676704	1.0
IPA_NFKBIA_UP	-0.4601195079476645	0.12761551623933928	0.10398507179454741	1.0
IPA_XBP1_UP	-0.46089700589697247	0.13739869613415168	0.10360870390284016	1.0
IPA_MYC_UP	-0.4613471547247009	0.34275160023070156	0.10339679929154279	1.0
IPA_BRCA1_UP	-0.46233633896482756	0.12379857655061721	0.10286861914099564	1.0
IPA_MAP3K7_DN	-0.46780576387045775	0.13111971502801942	0.10024353216522235	1.0
IPA_EP300_UP	-0.46789163010355805	0.09970082086144617	0.10020557910051237	1.0
IPA_BCL6_DN	-0.4716641460661152	0.10100545828926534	0.09854196976405845	1.0
IPA_FOXA2_DN	-0.4719406272584689	0.2934081063597343	0.09842811056992852	1.0
IPA_IRF2_UP	-0.4729440471467936	0.23087744424847925	0.09794737175026884	1.0
IPA_E2F4_DN	-0.4730411369550442	0.1129778241644227	0.09789044215320387	1.0
IPA_NFATC2_DN	-0.4734741253062938	0.2502079684693171	0.09775760642671896	1.0
IPA_ATF6B_UP	-0.4756462205679251	0.2581309274554849	0.09685622113985705	1.0
IPA_GATA4_DN	-0.47717325912339453	0.12012933379926975	0.0961667404642925	1.0
IPA_FOSL1_UP	-0.48015806269345573	0.18477474333836705	0.09497121892592827	1.0
IPA_TBX21_DN	-0.4804529939495793	0.27214572801200737	0.09484470871022835	1.0
IPA_NFATC2_UP	-0.4827306746784481	0.2943710100371345	0.09393383515718895	1.0
IPA_IRF9_DN	-0.4879859108667755	0.07382003256643115	0.0918369283319628	1.0
IPA_SMAD6_UP	-0.49837573293069604	0.32110315245159887	0.08791511164526536	1.0
IPA_MYOD1_DN	-0.5006456930039446	0.13579243966809468	0.08699791258144095	1.0
IPA_SMAD2_UP	-0.5008903113090621	0.2096708602104329	0.08689670440888102	1.0
IPA_PDX1_UP	-0.5055315757021313	0.07905912097376985	0.08512556138908217	1.0
IPA_WT1_UP	-0.5068412778843848	0.256329634113903	0.08467328736795496	1.0
IPA_IL18_DN	-0.5154872014259857	0.13276128759445338	0.08146941615535455	1.0
IPA_THRB_UP	-0.5159015012524625	0.2680027379086229	0.08134923145043962	1.0
IPA_PRDM8_DN	-0.5188139827547011	0.1269497973362757	0.08043203238661521	1.0
IPA_FOXO1_DN	-0.5190458411251098	0.2802296421413343	0.08035612625719527	1.0
IPA_SMAD4_DN	-0.5198763310120361	0.16318173341224654	0.08002719969637548	1.0
IPA_PRRX1_UP	-0.5226162785311644	0.26205890946968535	0.07910051236637358	1.0
IPA_BRCA2_UP	-0.5237808036617265	0.14129426840751946	0.07867670314377886	1.0
IPA_STAT3_UP	-0.5283239071907952	0.10178277644251695	0.07713644126763236	1.0
IPA_STAT5B_DN	-0.529632960854102	0.1342222356306865	0.07678221266367259	1.0
IPA_PGR_UP	-0.5376586137278894	0.21491341455752086	0.07413814915554431	1.0
IPA_JUNB_UP	-0.5445409517342978	0.12872604021408762	0.07165538617243343	1.0
IPA_BARX2_UP	-0.5524994419162823	0.08109432795166656	0.0692422038079575	1.0
IPA_IKZF1_UP	-0.5551380278015083	0.26746919030370836	0.06838193434119805	1.0
IPA_NR1H3_UP	-0.5585598446442808	0.18746773166013783	0.06727496995382377	1.0
IPA_GATA3_DN	-0.5598430495289752	0.39106461560774447	0.06693655512682649	1.0
IPA_KDM5B_UP	-0.5624442157458523	0.10545104350114366	0.06617116832184199	1.0
IPA_SP3_DN	-0.5631889501871976	0.2457307236165723	0.06592763615661965	1.0
IPA_KAT5_UP	-0.5688958793461802	0.1663648331087613	0.0643146309064457	1.0
IPA_MYCBP_UP	-0.5790131494197748	0.16876857901303047	0.06134480359289013	1.0
IPA_EP300_DN	-0.5817622930970154	0.11460815500891551	0.060563603010943136	1.0
IPA_ELK1_DN	-0.5840923455869069	0.15597789501208173	0.059946865709406036	1.0
IPA_MYBL2_DN	-0.5907784385475305	0.11326241612161934	0.05803023594155228	1.0
IPA_MNT_DN	-0.5930982520735548	0.1439244704766137	0.05736922006452021	1.0
IPA_TBX21_UP	-0.594222276677186	0.10293462052961182	0.05705294452527042	1.0
IPA_PRKCD_UP	-0.6006222104698603	0.2694136220470121	0.05524384844076159	1.0
IPA_ETS1_UP	-0.6015269951645632	0.26671030164850695	0.05499399076475425	1.0
IPA_JUND_DN	-0.6031408401581718	0.2856466836885551	0.05459548358529951	1.0
IPA_TP53_UP	-0.6068320438292841	0.08775140487686332	0.05360870390284016	1.0
IPA_NFE2L2_UP	-0.612045872632109	0.10819077677685557	0.052330950724270985	1.0
IPA_HDAC6_UP	-0.6123560037427451	0.10368156112857628	0.05224871908406604	1.0
IPA_HIF1A_DN	-0.6238753353466057	0.08625602190719507	0.049253589727370484	1.0
IPA_SPI1_DN	-0.6269816432559512	0.28083623516017325	0.04847871465620849	1.0
IPA_MYCN_DN	-0.627175356425388	0.07638046146877274	0.0484660636346385	1.0
IPA_ERG_UP	-0.6401571309946036	0.237642328906406	0.04521158833575811	1.0
IPA_PARP1_UP	-0.6442803127675848	0.13828656062976566	0.044234296919476244	1.0
IPA_MAP3K7_UP	-0.6475553370508503	0.08594817440049661	0.04342779429438927	1.0
IPA_MED1_UP	-0.656475402846003	0.12115900120554814	0.04114744765639825	1.0
IPA_HES1_DN	-0.6578657116239264	0.13503760984239635	0.040733126699981026	1.0
IPA_SMAD2_DN	-0.6702830431690933	0.11908297298337299	0.03780125245113543	1.0
IPA_JUN_UP	-0.6709088546603035	0.08656990296447803	0.03767790499082801	1.0
IPA_MEOX2_UP	-0.6712725049501637	0.3508454107614538	0.03755139477512809	1.0
IPA_TP63_DN	-0.6728528841487447	0.12714307923136328	0.03710544626478588	1.0
IPA_PML_DN	-0.6737009460142204	0.06614230932445213	0.036928331962805996	1.0
IPA_PPARA_DN	-0.677348986227634	0.18926638174440055	0.03610917831614903	1.0
IPA_PDX1_DN	-0.681993850485667	0.4234225679686045	0.03493579606553229	1.0
IPA_STAT1_UP	-0.6824797757804834	0.0787477150467632	0.034825099626794864	1.0
IPA_HOXB8_DN	-0.6826047569339578	0.3800964799175774	0.03479979758365488	1.0
IPA_RBPJ_DN	-0.6859991920332245	0.034759791351490425	0.033990132203175406	1.0
IPA_IRF5_UP	-0.6920381014016376	0.14134294544115167	0.03264596116136378	1.0
IPA_THRB_DN	-0.6945387610250591	0.05472517959525766	0.032026061104434185	1.0
IPA_IRF4_DN	-0.6951887121250022	0.07136481596094653	0.031902713644126765	1.0
IPA_HDAC5_DN	-0.6964484398410634	0.1069704395756913	0.03161806565880195	1.0
IPA_NFKB2_UP	-0.6977628325500097	0.08747244008624945	0.03133974318426213	1.0
IPA_PAX6_DN	-0.6979335844051211	0.1282307028075421	0.03131127838572965	1.0
IPA_HDAC4_UP	-0.7001721247652494	0.10317532963719772	0.030754633436650008	1.0
IPA_SP4_DN	-0.7053353066615095	0.11060677647131206	0.029606553229173254	1.0
IPA_NFKB2_DN	-0.709604872616846	0.07181702108964011	0.02864507558985388	1.0
IPA_MYBL2_UP	-0.7150648999135575	0.01863796482989555	0.027471693339237144	1.0
IPA_STAT2_UP	-0.7209223447877051	0.03792988233279205	0.02639951926118034	1.0
IPA_AR_DN	-0.7294052711658072	0.05281403067352433	0.024821304320323867	1.0
IPA_FOXO3_DN	-0.7334745805018577	0.10393018007505232	0.02410968435701183	1.0
IPA_EPAS1_DN	-0.7516723131991349	0.1000865624509274	0.021250553482193686	1.0
IPA_BACH1_DN	-0.7567353834400563	0.04880582663057955	0.02043456259092922	1.0
IPA_PML_UP	-0.7623520318751008	0.05400425464099003	0.019441457397684863	1.0
IPA_FOXA2_UP	-0.7693985526946786	0.06767646002006548	0.018274400657853122	1.0
IPA_AR_UP	-0.7711209044412951	0.03835881630076556	0.018053007780378265	1.0
IPA_JUNB_DN	-0.7774910496086613	0.08619162106873811	0.017157948004301347	1.0
IPA_ETS1_DN	-0.7948595465207889	0.024784831951560813	0.014804857992282877	1.0
IPA_MYOG_DN	-0.7960360375311716	0.04840775115360662	0.014653045733442975	1.0
IPA_HNF4A_UP	-0.7991748182988698	0.07363866700071735	0.014248213043203239	1.0
IPA_FOSL1_DN	-0.8019722564090017	0.02652857788778409	0.01389398443924347	1.0
IPA_HIF1A_UP	-0.8207160684289907	0.06111502020575401	0.011743310772344867	1.0
IPA_GFI1_UP	-0.8261519903444078	0.03346606250849032	0.011148712758555253	1.0
IPA_ATF2_UP	-0.8285049935351809	0.036949799227794254	0.010911506104117908	1.0
IPA_STAT6_DN	-0.8462506307597016	0.01337812100902734	0.008798785501929281	1.0
IPA_PLAG1_UP	-0.8476844691549185	0.023488245151977092	0.008637484976911886	1.0
IPA_KDM1A_DN	-0.8485350484840272	0.015168887581320593	0.008526788538174457	1.0
IPA_TP73_DN	-0.8492161448450002	0.018040420109155797	0.008460370674932001	1.0
IPA_RB1_UP	-0.849360153436557	0.03827080293696706	0.008450882408754508	1.0
IPA_NOTCH1_UP	-0.850665403960348	0.03287079725725688	0.008286419128344614	1.0
IPA_BRCA1_DN	-0.8555679621962662	0.022693851188182845	0.00773926244544247	1.0
IPA_NRL_UP	-0.8607636011101776	0.051449257198327214	0.007128850654690366	1.0
IPA_ESRRB_UP	-0.8739366206308437	0.02696360706297989	0.00558542602315137	1.0
IPA_NCOA3_UP	-0.8791633771788627	0.0279671258868303	0.0050034790309317475	1.0
IPA_PTF1A_UP	-0.8891688880730918	0.019042785770333588	0.003940793219052438	1.0
IPA_ATF3_DN	-0.8981676644481033	0.0035075786902979173	0.0029603390473780756	1.0
IPA_TBX2_DN	-0.9033269450112354	0.002726863419587855	0.0024068568536909354	1.0
IPA_SRF_UP	-0.9215366508061283	0.0010154990194825005	0.0005155291289771649	0.999999915338751
