	Score	MoE	P-Value	Q-Value
MORF_NPM1	-0.48775286199091494	0.1364271869298783	0.09193181099373775	1.0
GCM_TPR	-0.49168699160496554	0.20513388798902918	0.09042950218230122	1.0
GNF2_HCK	-0.4933850873535619	0.09382142761856287	0.08972737048516667	1.0
MORF_DDX11	-0.4942237679032525	0.07893057771824082	0.08935416534885192	1.0
MORF_PRKAG1	-0.4943065027605793	0.1447685741481106	0.08932570055031944	1.0
GCM_MYST2	-0.49444771451243036	0.1803170191101158	0.08923398064393699	1.0
MORF_TNFRSF25	-0.49484125191365874	0.07318631183728412	0.0890884938958821	1.0
GCM_ERBB2IP	-0.497511544119117	0.2632699118885204	0.08819975963059017	1.0
MORF_BECN1	-0.49884988487676407	0.10739711868295097	0.08771902081093048	1.0
MODULE_93	-0.5001020878430498	0.11658829688599905	0.0872224682143083	1.0
GNF2_INPP5D	-0.5008991815050423	0.09635677717283737	0.08689670440888102	1.0
GCM_TINF2	-0.5035755156368519	0.15083364552689857	0.08592890125877664	1.0
MORF_DDB1	-0.503889106523594	0.15549360149674143	0.08579922828768423	1.0
GNF2_SMC1L1	-0.5043137912210129	0.16807551287412534	0.08561578847491935	1.0
MORF_PPP2R4	-0.5052778372225921	0.09274117655994134	0.08521095578467962	1.0
MODULE_492	-0.5060444005882787	0.05379601758736891	0.0849294705547473	1.0
GNF2_MLH1	-0.5081757522128625	0.30565420578705926	0.0841609209943703	1.0
MORF_XPC	-0.5085435661548061	0.31222598485080316	0.08398064393699792	1.0
MORF_PRKAR1A	-0.5087478264516937	0.08833529177642672	0.08392371433993295	1.0
MODULE_419	-0.5097560976076321	0.20705176961559613	0.08356948573597318	1.0
GCM_DPF2	-0.5103919178444741	0.38129867258773276	0.08333860459232083	1.0
MODULE_138	-0.5106135002509913	0.26661694336581315	0.08325321019672338	1.0
GNF2_FBL	-0.511051630788403	0.08849380610968899	0.08302865456385602	1.0
MODULE_429	-0.5122181010217696	0.0716710869138168	0.08259535707508381	1.0
MODULE_48	-0.5140675527981973	0.1916563293840018	0.08193117844265925	1.0
MODULE_115	-0.5143008596645847	0.07478421486138925	0.08185843506863179	1.0
MODULE_149	-0.514343372246999	0.21211307636177015	0.0818394585362768	1.0
GNF2_HDAC1	-0.5174547333643272	0.10003160441336366	0.08085267885381744	1.0
GCM_PSME1	-0.5176672456764457	0.08577335318997242	0.08079258650135998	1.0
MODULE_114	-0.5214849029410625	0.0748301398339164	0.07943892719337087	1.0
MODULE_427	-0.5217770372798586	0.25361987879784953	0.07935037004238092	1.0
GCM_RAD21	-0.5225359024724041	0.08783762272722606	0.07912897716490606	1.0
MODULE_151	-0.5241595139295397	0.07002169094259443	0.07853754190650895	1.0
MORF_PTEN	-0.5318962382616835	0.14396438448480078	0.07608324372193055	1.0
MODULE_39	-0.5327163865883775	0.3721134072719678	0.07581757226896071	1.0
MORF_PSMC2	-0.5331615320855306	0.08128180153754126	0.0756847365424758	1.0
GNF2_TDG	-0.5338926273690289	0.10007722724515607	0.075387437535581	1.0
MODULE_8	-0.5352128985246537	0.09657995724687278	0.07498576760073376	1.0
MORF_BAG5	-0.5354535550533854	0.18267439423215726	0.0749161869820988	1.0
MODULE_182	-0.5385223211881673	0.2453760298112516	0.073844012904042	1.0
GNF2_G22P1	-0.5427445765109117	0.10378063567277106	0.07223733316465304	1.0
MODULE_171	-0.5429337638691566	0.14337986084888013	0.07218356632298058	1.0
GCM_RING1	-0.5439927753403383	0.2880154060594914	0.07183566322980581	1.0
MODULE_130	-0.5446679880312658	0.08426568986098672	0.07160478208615345	1.0
GNF2_TNFSF10	-0.5482417128859575	0.10254328405878972	0.07051679423113416	1.0
MODULE_540	-0.5510486128108163	0.17009324675541948	0.0696913150736922	1.0
GCM_APEX1	-0.5550202094440926	0.20240061875265405	0.06841039913973053	1.0
MORF_MBD4	-0.5566314188332305	0.08871783245597648	0.06786324245682838	1.0
MODULE_83	-0.5568654123329098	0.06574185486280221	0.06778417357201594	1.0
GNF2_FGR	-0.5569379983650637	0.12474168023528238	0.06775887152887596	1.0
MODULE_145	-0.5576832554337118	0.18173931259679854	0.06751850211904611	1.0
GNF2_CD48	-0.5625919139671105	0.1255715238889281	0.06612372699095452	1.0
MODULE_471	-0.5642707957530192	0.1377150613933962	0.06562084888354734	1.0
MODULE_303	-0.5654676518312739	0.22923154211940533	0.06529508507812005	1.0
MORF_STK17A	-0.5665296077399318	0.20505682013494508	0.06499462331583275	1.0
MORF_RAGE	-0.5688257623818167	0.14936286094927223	0.06434309570497818	1.0
GNF2_TNFRSF1B	-0.5690804892563183	0.07556068844775189	0.06426086406477323	1.0
MODULE_279	-0.5693527439442678	0.13715958608682108	0.06418495793535328	1.0
MODULE_299	-0.5700046275015023	0.147873948407487	0.06402998292112089	1.0
MORF_RAB6A	-0.5702316712332646	0.07755292750727281	0.06396356505787842	1.0
MORF_CNTN1	-0.5708803798562699	0.406124564324084	0.06376431146815105	1.0
GCM_IL6ST	-0.5718292723456772	0.24915737287625228	0.06349231450439623	1.0
MODULE_371	-0.5718938066098639	0.09376720948777323	0.06345119868429376	1.0
MODULE_44	-0.5735629799900737	0.08742923765964077	0.0629103675121766	1.0
MODULE_350	-0.5741576794149327	0.25271142381366146	0.06274906698715921	1.0
MODULE_1	-0.577315694570187	0.24200477048992583	0.06185716996647479	1.0
MODULE_241	-0.5777110661985922	0.09160669658001946	0.061746473527737364	1.0
GNF2_ZAP70	-0.5807476711781572	0.11551635504244055	0.06085457650705294	1.0
GCM_FANCL	-0.5837806413947056	0.1759043925753164	0.06002277183882598	1.0
MODULE_285	-0.5867896527131304	0.28930694026479364	0.05917199063824404	1.0
MORF_PPP6C	-0.5871328460779008	0.10115217167080127	0.059064456954899106	1.0
GCM_SUFU	-0.5872636789448212	0.14201269517465046	0.05901069011322664	1.0
MORF_PSMC1	-0.6031066868874092	0.07741375661422761	0.05459864634069201	1.0
MODULE_345	-0.604422992501687	0.2506770117215009	0.05423176671516225	1.0
GNF2_PPP6C	-0.6047720160687311	0.08198115291918869	0.05413372129799481	1.0
MODULE_52	-0.6128477475066055	0.12275652367906952	0.05212853437915112	1.0
MODULE_300	-0.6157358291787114	0.034941844279932445	0.05137263584034411	1.0
MODULE_334	-0.6170158323774294	0.14943507788954932	0.05104370927952432	1.0
GNF2_CD7	-0.6179347753413625	0.12068532623080003	0.05080333986969448	1.0
MODULE_488	-0.6239529150377691	0.09139672796071546	0.04924726421658549	1.0
MORF_PTPN9	-0.6241106702112272	0.07171046797857307	0.04920931115187551	1.0
MODULE_204	-0.6242169974287595	0.38303857362575405	0.049177683597950536	1.0
MODULE_439	-0.6246675383403975	0.06905385094840931	0.0490796381807831	1.0
GCM_ING1	-0.6250792107775477	0.3024446619305554	0.049003732051363144	1.0
MODULE_97	-0.6310767124366291	0.2567019999553578	0.04747612119678664	1.0
GCM_ACTG1	-0.6369811673317047	0.08076894720051513	0.04605288127016256	1.0
MODULE_301	-0.6533456131956665	0.14682545807056627	0.041944462015307736	1.0
MODULE_399	-0.6538787709832654	0.08865365068959495	0.041821114555000316	1.0
MODULE_453	-0.6600843393444172	0.20368738316265156	0.040227085837181355	1.0
GNF2_RRM1	-0.661252526701085	0.08957073063013726	0.04001201847049149	1.0
GCM_UBE2N	-0.6617682316127719	0.07116228722439345	0.03992978683028654	1.0
MODULE_256	-0.6629017616339217	0.08007711806012675	0.039594534758681764	1.0
MODULE_465	-0.6630870034442901	0.07095703484654256	0.0395376051616168	1.0
GCM_NPM1	-0.6666835355843959	0.06315263805149873	0.038604592320829904	1.0
MORF_CASP10	-0.6702396558960114	0.10900918994876578	0.03780441520652793	1.0
GCM_CSNK2B	-0.6715657801478453	0.07206694685293137	0.03746916313492314	1.0
GNF2_JAK1	-0.6753517175201856	0.0560191855949988	0.03656777784806123	1.0
MODULE_528	-0.6782035029580442	0.09888222804094239	0.03587513441710418	1.0
MORF_RAB5A	-0.6798758545961539	0.07100986888573996	0.0355303940793219	1.0
MORF_CSNK1D	-0.6894494274295605	0.09489308207468532	0.033205768865835913	1.0
MODULE_238	-0.6953179086978505	0.12576645409342802	0.03186476057941679	1.0
MODULE_474	-0.703782917313779	0.1273034991242828	0.02997027009931052	1.0
MORF_SS18	-0.7178393431292026	0.05960532704957571	0.026911885634765008	1.0
MORF_BCL2L11	-0.7192596782382044	0.10753419944072563	0.026665190714150168	1.0
MODULE_361	-0.7239767389357982	0.11935287807372398	0.025827060535138214	1.0
MODULE_18	-0.7334044345710022	0.06516394182408691	0.02411917262318932	1.0
MODULE_45	-0.7439486372834812	0.047561750896984584	0.02244607502055791	1.0
MODULE_438	-0.7467676914174715	0.039172491323737145	0.02195584793472073	1.0
MORF_IKBKG	-0.7568507298547706	0.10165726023348061	0.020425074324751723	1.0
GCM_AIP	-0.7641668741807329	0.08993475090109669	0.019163134923145045	1.0
MODULE_519	-0.7649262098255458	0.02895898251113892	0.018995508887342652	1.0
MODULE_237	-0.7700155413942782	0.05841765213685785	0.01819849452843317	1.0
MODULE_265	-0.7750604479262142	0.05502517477942192	0.017534315896008602	1.0
MODULE_6	-0.7770697681235041	0.05300078353851171	0.017195901069011324	1.0
MODULE_323	-0.7771469056036481	0.07766248386947519	0.01718641280283383	1.0
GNF2_BUB3	-0.7979238320187851	0.044453458921989125	0.014428490100575621	1.0
MODULE_84	-0.8013325120537244	0.05352042141230606	0.013992029856410905	1.0
MODULE_191	-0.8103662757689479	0.0786645746486362	0.012888228224429123	1.0
MORF_ORC1L	-0.8131575187357677	0.041362803626355006	0.012660509836169271	1.0
MODULE_135	-0.8225527331599811	0.03691470481353714	0.011528243405655007	1.0
MODULE_533	-0.8317552510991806	0.044848463352556996	0.010569928521728129	1.0
GNF2_AF1Q	-0.8438339634573518	0.03558838377344206	0.009042317667151623	1.0
MODULE_218	-0.8469251931358973	0.027937759183333147	0.008716553861724334	1.0
MODULE_355	-0.861561947167306	0.03951677841791119	0.007008665949775445	1.0
MODULE_174	-0.8749140274651146	0.01198384106830717	0.005449427541273958	1.0
GNF2_MBD4	-0.8769205089678913	0.02538313454537926	0.005234360174584098	1.0
MODULE_5	-0.881634147519114	0.020462438052851393	0.004706180024036941	1.0
GCM_PPM1D	-0.8829756300307268	0.008470374883291908	0.004576507052944525	1.0
GNF2_MSH2	-0.8857122510868598	0.013182081017817253	0.004332974887722184	1.0
GNF2_S100A4	-0.8894690168444597	0.00904174639520835	0.003915491175912455	1.0
MODULE_248	-0.9075436147791176	0.006872004951618999	0.002024163451198684	1.0
MODULE_262	-0.9083296620716578	0.008633664967671461	0.0019324435448162438	1.0
MODULE_392	-0.9112827518035068	0.001011553003516993	0.0015687266746789803	1.0
MODULE_454	-0.9224249220623258	0.0009959986266730343	0.00046808779808969574	0.9999996227491191
