Gene	S1	S2	S3	S4	S5	S6	S7	S8
PPIAP30	-0.20059399993042096	-0.5969002605138214	0.44107744919840763	-0.34415705368399835	0.4446301053701706	-0.33721199682186204	-0.3881007188971852	-0.37490916391964874
PPIAP31	-0.165363262944751	-0.36458322788121805	-0.26519034839600447	-0.03586845839039526	-0.17597648609422137	0.1966516746023326	-0.6407628351460615	-0.39636472495813574
PPIAP32	-0.3669580704278934	-0.5969002605138214	-0.4902371288545973	-0.5402106957711845	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.4499061486043617
PPIAP33	-0.5954371570952625	-0.5969002605138214	-0.4979476382735979	-0.6653908487902997	-0.42717588669410694	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP34	0.11312501631618849	-0.4886151266869228	-0.4952528370992806	-0.5463416128988391	-0.51806491303585	-0.41661288650676837	-0.3701392159535315	-0.11976607237149257
PPIAP35	-0.45662170062153007	-0.4633403473944439	-0.49359293065721416	-0.546842552240758	-0.23323323640385063	-0.6277553246066079	-0.6407628351460615	-0.4212314636592398
PPIAP36	0.6309391464518828	-0.23680441247829487	0.7974131975068374	0.05806429644252046	-0.09073257014454224	-0.4196507524333947	-0.0852462257631609	0.5886680266646833
PPIAP37	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.5471995414566325	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP4	-0.5954371570952625	-0.43376920448903433	-0.6134450475771975	-0.19699135333943926	-0.3192551363425885	-0.4652750273279579	0.17246039997839022	-0.6717911417961083
PPIAP40	-0.260129373178034	0.03147576584184518	0.11280302524378658	0.3447981533083332	0.4477659783823209	-0.060322528742675026	-0.4871804565545104	0.05039662985185844
PPIAP41	-0.09758661391008339	0.39656648615752926	-0.38308846498584825	0.7605404499015062	0.9268046172136244	-0.06696254233650034	0.5578638731407455	0.6849092635323557
PPIAP42	-0.036681291387955256	-0.5969002605138214	-0.2212972626241047	-0.024621010781962112	-0.47679002335997017	0.021478703294595867	-0.22412516108250277	-0.1923480670678583
PPIAP43	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.4365220716424804	-0.6308779003700814	-0.6277553246066079	-0.363646462736864	-0.5635780869910272
PPIAP44	-0.5954371570952625	-0.5969002605138214	-0.3440904288698714	-0.1461970112496783	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP45	-0.47716882871811217	3.128810381505124	-0.01746913151228198	0.9564984176179594	0.7541025311847657	0.08091541791614527	0.5062014233771414	0.5268126714539463
PPIAP46	-0.5954371570952625	-0.4188103454428562	-0.4493747679065397	-0.6074354391134325	-0.6308779003700814	-0.5287339311925969	-0.6407628351460615	-0.6717911417961083
PPIAP47	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.16767048523230593
PPIAP48	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.5715141349539163	-0.6407628351460615	-0.6717911417961083
PPIAP49	-0.2838486748084333	-0.5969002605138214	-0.3932672691079038	-0.6653908487902997	-0.41967480415401626	-0.5202903123736137	-0.501122594209968	-0.6717911417961083
PPIAP50	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.41890484201239486	-0.6407628351460615	-0.5620425905526502
PPIAP51	1.4234290281930344	0.19819068492899278	1.6243470217019973	0.6889996724169549	0.953654546953553	0.791792181721565	0.7829285733660467	0.7230164859039796
PPIAP52	-0.5954371570952625	-0.5969002605138214	-0.4962269418417122	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP53	-0.18963002735237922	-0.05205540322679314	0.5231828892111435	-0.06526750308620088	0.41737608035116147	-0.4035696984985637	0.20648296408698638	-0.5603391441244806
PPIAP54	-0.47907836734177284	-0.32343304899880554	-0.3829639399555588	-0.5381298504362741	-0.517315309551004	-0.5139359465810921	-0.6407628351460615	-0.5557355626119772
PPIAP55	0.24024326651327568	-0.45418258220375257	0.04046775730480311	-0.0794834141552736	0.1956335136527094	-0.46551952715182987	0.47704024941992185	-0.45887381459253224
PPIAP56	-0.5954371570952625	-0.5969002605138214	-0.4885884428158154	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP58	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.48111805612280995	-0.6717911417961083
PPIAP59	-0.17176197809408958	-0.5969002605138214	-0.3856128487114527	-0.5456526028661844	-0.3177449533505781	-0.4152472067409974	-0.048438892660298945	-0.6717911417961083
PPIAP6	-0.1812883205180279	-0.3950280799989815	-0.02535342036289262	-0.2752045840995276	-0.18872312597541085	-0.497145526025524	-0.2577723667903215	-0.09276942480625482
PPIAP64	0.02932416041705531	-0.48280290813161847	0.2057526642842335	-0.08633527778497847	-0.4099863786183308	0.004191806539171165	-0.22477905146539642	-0.2704585821467742
PPIAP65	-0.3771513581561857	-0.4736352071033949	-0.19901579879441061	-0.16145666279335222	-0.32040885424509347	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP66	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.5203613768710941	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP68	0.7153666511690043	-0.0688493850470092	0.8495008451037412	-0.07763393476947589	0.6214022612282464	0.25080658684968704	0.13861312417658872	0.09458551003471106
PPIAP7	-0.5954371570952625	-0.5969002605138214	-0.48809668228432895	-0.5412618285224776	-0.6308779003700814	-0.6277553246066079	-0.4795841320398525	-0.560512794583445
PPIAP70	-0.4828866380455025	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.46192911050122587
PPIAP71	-0.11180100748606728	-0.5969002605138214	0.17100109399102478	-0.547252766177142	-0.003916058412999046	-0.6277553246066079	-0.1512645226892698	-0.36765692139783074
PPIAP72	-0.48478397988431454	0.663528445213538	-0.20899332197799433	-0.5501651406502515	-0.24229776687280866	-0.16866231420486008	0.3237730748893249	0.064903026062247
PPIAP73	-0.5954371570952625	-0.5969002605138214	-0.4628386753638024	-0.6653908487902997	-0.48542232747130293	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP74	-0.18628848327874029	-0.5969002605138214	0.32098166278955337	0.0891464159951965	-0.13453160349055027	-0.4070098571373164	-0.3543269474631698	-0.19618197614759114
PPIAP75	-0.479528319199184	-0.5969002605138214	-0.383503305809613	-0.6653908487902997	-0.5162573138087717	-0.6277553246066079	-0.49544685009185246	-0.6717911417961083
PPIAP77	0.03214744651109189	-0.004660879069588356	-0.04452222277777124	-0.09115310419685511	-0.23914523664543658	-0.6277553246066079	-0.37562164097893896	-0.5631360434504318
PPIAP79	-0.5954371570952625	-0.5969002605138214	-0.4998119576325171	-0.6653908487902997	-0.42218374335424835	-0.5216845399091122	-0.5029523888722608	-0.5645759355392009
PPIAP8	-0.48200874890911866	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP81	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.45208234372042133	-0.4525668329985761	-0.6407628351460615	-0.6717911417961083
PPIAP82	-0.4839681341246267	-0.5969002605138214	-0.1234147970457704	-0.25467248051318103	-0.3265083108833586	-0.3299311483021871	-0.6407628351460615	-0.5632948150708956
PPIAP87	0.18496567807500242	-0.2294016410012534	0.06876227784349125	-0.32365583445395024	-0.40562445569821304	-0.4055470747761188	-0.35294683452930586	-0.456374494814996
PPIAP89	0.054304806114748264	-0.20135891071219691	0.18951400742629423	0.3857511169531289	0.4303873758027055	0.0036786098094438516	-0.363901344024656	-0.1885790746417597
PPIAP9	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6021018369571025	-0.6143268328024578	-0.5996685416400904	-0.6016150083402403	-0.6574780668431347
PPIAP90	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.5072987169410822	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPIAP91	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.46824570681654126	-0.6407628351460615	-0.6717911417961083
PPIB	-0.5954371570952625	-0.5969002605138214	0.19156334246108944	-0.15355836352924443	-0.3399584380641506	-0.35722506980100577	-0.6407628351460615	-0.6717911417961083
PPIC	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.5421603649260502	-0.6308779003700814	-0.6277553246066079	-0.5901997897871979	-0.6717911417961083
PPID	0.8827300162542551	0.18190038582988982	0.6423774809438919	0.760732385232891	0.486623153379508	0.7789986908012994	0.4890773105642449	0.24803289628036662
PPIE	-0.2110984851202788	-0.3498300674484557	-0.07169405719375174	-0.06471684495305251	-0.3186758544550255	-0.23471034423947026	-0.37724875070172226	0.15070674005889936
PPIEL	-0.5114052187825567	-0.5736356564993675	-0.5624831050318546	-0.6653908487902997	-0.5502658567275691	-0.467382337609799	-0.5241574882122265	-0.6717911417961083
PPIF	0.4575196469064307	-0.1893042734543588	0.012474369229380718	-0.0721375617455489	0.054501650181113255	-0.006214990073033189	0.28957689431298084	0.25936447950908825
PPIG	1.281152827718404	1.0584654524942547	1.0602016817524569	1.3931584609844256	1.2728601024039414	1.1046151155253812	0.4359153622303616	-0.06859008549519403
PPIH	-0.10123987372573898	0.45051881330785504	0.07598248989418704	-0.37729614066159867	0.2882618069141607	-0.12509474836273765	-0.12959173538233335	-0.2506231384831253
PPIHP1	-0.5954371570952625	-0.4940879599605357	-0.6134450475771975	0.16506913386976133	-0.16827597422702364	-0.6277553246066079	-0.6407628351460615	-0.46919547882533924
PPIL1	1.564726695612882	1.577018321413481	1.1848833323272754	0.25453662238045693	1.0513357914642487	-0.5464299136062312	0.4414670313277932	-0.39902344131942663
PPIL1P1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.42153673877183406	-0.6407628351460615	-0.3720115626606104
PPIL2	0.5222300601194669	0.13316351993668368	0.9694936251216442	1.2816780588793055	0.8488217005823377	1.4899736510243848	0.3269457181930495	0.4587641888621126
PPIL3	0.16268738807112135	0.09571527479518488	0.23858842553366486	0.03723628603536087	0.06455309417760033	0.14019062457534848	0.19681686110128202	-0.021684879806870058
PPIL4	-0.3374943565298424	-0.033786678381171366	0.2202889534491813	-0.4245572399974478	-0.5360678800203811	-0.6277553246066079	-0.07166402320367857	-0.6027874526171783
PPIL6	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.5403373369719462	-0.6717911417961083
PPIP5K1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308778726945745	-0.61205862519155	-0.6407578654950604	-0.6717911417961083
PPIP5K2	-0.20658690497190946	0.04372781902998065	0.011873162479560745	-0.07634103881031294	-0.16942139886457608	-0.03000560529624542	-0.07787133569686538	0.5083002953201519
PPL	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.5555822322115312	-0.6308779003700814	-0.6277553246066079	-0.5861750518311495	-0.671791126183924
PPM1A	-0.1392596085610301	0.10479844849532638	0.8276549324002124	0.7268244426887497	0.5597050717674535	0.47452433959389756	0.5085598491012313	0.6386764007528621
PPM1B	0.18795066447057185	0.7290847596171445	0.3718589344930381	0.7939629893327945	0.5262836998490401	0.5842495149335523	0.7537314892342997	0.7711391318161582
PPM1D	0.6932593926700606	2.2453828255814416	1.4888836924222493	1.4635520979614467	1.550231128920069	1.6943327722811816	1.8174976031278693	1.695707345003207
PPM1F	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.570939257895724	-0.6308779003700814	-0.46946516932641785	-0.4495141192148634	-0.6581772091519723
PPM1G	-0.06596459815734852	-0.2574645815086632	-0.12190582909938116	-0.2653086284267283	-0.04288904025294489	-0.07020272170318956	-0.2601589851473964	0.10160915023041424
PPM1K	0.10139301916518566	0.07736341434891349	0.15415927599783938	0.1336577414841088	0.3104117804996643	0.6037590319157037	0.23792324821581556	0.5139977416549482
PPM1L	-0.4150884161642007	-0.5530938836927543	-0.48198712350014	-0.6237680071409599	-0.43784717727209715	-0.5040023378319928	-0.5057424912915137	-0.45071714362973625
PPM1M	0.563309649135411	0.5633719019076326	1.1097412324341147	0.568004985569517	1.0001933114662678	0.6706997211973651	1.1317792650725151	0.8975609561937239
PPM1N	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.4811713486195837
PPME1	-0.33852718616492616	-0.5480036283273912	-0.3578890391579769	-0.46494417142548033	-0.3949924713244408	-0.495086909546516	-0.5312455764826157	-0.3876732337004525
PPOX	-0.4378935295710747	-0.3699363192894204	-0.41831268289475965	-0.5995266658550782	-0.4301103651866198	-0.39683883684382854	-0.47439723804618317	-0.20733073954049192
PPP1CA	1.5536976671035672	0.8877127920538975	1.5502797014288971	0.6021465044705315	1.2894097755767737	0.5699282511627539	1.4031549112921915	1.0259391503402069
PPP1CB	-0.21495218829255713	-0.17903134309870858	0.4458359716553631	1.2013963440552282	0.8387748236786368	0.5146464578870148	0.7757583069183673	0.7418482840892959
PPP1CC	-0.13268263252207474	0.03214092573875049	0.1549751531253491	0.03024457929602875	0.1555265312946957	0.0795396532695319	0.08208920675140166	0.08007346790052178
PPP1R10	-0.5430512565075737	-0.5969002605138214	-0.5230170406755738	-0.48878873307446485	-0.5487264620087524	-0.5180784820515452	-0.452207349029962	-0.5416286879118666
PPP1R11	-0.5954371570952625	-0.5644290155056798	-0.6117721278524064	-0.5686317662223339	-0.6308760743690214	-0.6069515523009501	-0.6407628351460615	-0.6204643392224508
PPP1R12A	-0.29243665354778553	-0.1326765268020813	-0.07339006702504933	0.04013581296955122	-0.26208516557746603	-0.33164129406755993	-0.31395338196014155	-0.2593065311044227
PPP1R12B	-0.48354515828292294	-0.5969002605138214	-0.6134450475771975	-0.5279072503994401	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPP1R12BP1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6005806343792314	-0.6407628351460615	-0.6717911417961083
PPP1R12C	-0.04572012041455109	-0.5925759678183793	-0.4833557830501731	-0.6545268098605415	-0.5378898530842328	-0.5465930697593075	-0.4147956894881849	-0.48245279239033934
PPP1R13B	-0.5381554108476309	-0.5360891575473711	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.5361928091114703	-0.5080755651150828
PPP1R13L	-0.4672607264610235	-0.5969002605138214	-0.4913226026870802	-0.28785826487165717	-0.4943521975326944	-0.6219779603854421	-0.6407628351460615	-0.221259079305342
PPP1R14B	-0.20219710329013296	-0.21172106300378538	-0.1076894182017626	-0.3486467304545274	-0.04997429776271027	-0.1397551358925147	-0.4511566059814043	-0.5540739788837963
PPP1R14BP2	-0.5954371570952625	-0.5969002605138214	-0.47410775735173966	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPP1R14BP3	-0.5954371570952625	-0.3021404636387566	-0.25323510103030283	-0.30011985404878494	0.2259461388546176	-0.007281121889400661	-0.39322128240013055	0.0484552169729074
PPP1R14BP4	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.4636316636440662	-0.6717911417961083
PPP1R14D	-0.5954371570952625	-0.3132386767918086	-0.6134450475771975	-0.5955667119481707	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6057707087796893
PPP1R15A	0.13826564466327004	0.29537567603191134	-0.05153875172161094	0.2105103275136781	0.166377260213663	0.40383192096601644	0.19393072025925606	0.15978389730396828
PPP1R16A	-0.5004826976367744	-0.5245021166622964	-0.42492766231752455	-0.6483738311072094	-0.25463258785365606	-0.3567255823621065	-0.2958512864724679	-0.42337218561113654
PPP1R16B	0.4766429646066005	0.8693372272245027	1.673515229763059	1.4322762829278943	2.3758324136087166	0.3312379846247999	2.109716513571165	1.1240826880550991
PPP1R18	-0.5953598579921658	-0.5969002605138214	-0.6134450475771975	-0.6653905502527101	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPP1R1AP1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.3923404817746358	-0.6308779003700814	-0.6277553246066079	-0.3168170548820923	-0.4205886211791974
PPP1R2	2.807474683997275	1.706452216057372	2.589735961275061	2.3496614179785884	2.52954367320355	2.839855252605642	2.3157789918676146	1.8535682229048143
PPP1R21	0.3017171015467665	0.33824410972584623	0.3023116637565876	0.5940484884120251	0.6431850171351645	0.023895773520328914	0.5984998261989569	0.3395344991681705
PPP1R26	-0.5790591451820436	-0.5968998861995611	-0.6134450475771975	-0.6653908487902997	-0.6308661379596483	-0.6277553246066079	-0.6361830005222513	-0.6717910346856176
PPP1R26P1	-0.4009470648837723	-0.40418264448373	-0.31307879293474333	-0.6167932248221809	-0.43956709215736023	-0.5194042472251371	-0.47618882165107207	0.022405982815044412
PPP1R27	-0.5468087936221367	-0.44035669314641335	-0.5961173356210467	-0.6416123094988071	-0.5672589148760112	-0.43029464844436405	-0.5823393175112876	-0.23186674346872843
PPP1R2P1	-0.5954371570952625	-0.5969002605138214	-0.18291749393337786	-0.27876721116389885	-0.5551864534385416	-0.6277553246066079	-0.2987366242940995	-0.29692129273294116
PPP1R2P10	-0.5954371570952625	-0.5969002605138214	-0.35388734140895317	-0.4062893163464943	-0.17710647563597726	-0.46221374433208084	-0.5296293129109353	-0.4270087070182944
PPP1R2P5	-0.5954371570952625	-0.5154354208369489	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPP1R2P6	-0.5954371570952625	-0.09892366007967385	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.423164999861952
PPP1R32	-0.5954371570952625	-0.5969002605138214	-0.2175594080750656	-0.4213661741939725	-0.47303225320188874	-0.35002411063573385	-0.35623275436076673	-0.6151358622079184
PPP1R35	1.3810718095551744	1.8150932790767746	1.0262362021969005	1.8752403362468895	1.7441463735523666	1.782469692220909	1.2909337200058766	2.008566289349441
PPP1R36	-0.5954371570952625	-0.5969002605138214	-0.4918660881923244	-0.5729753289893439	-0.6308779003700814	-0.5082003018501511	-0.5299148720892519	-0.6717911417961083
PPP1R37	-0.5954371570952625	-0.5434683213988915	-0.5602090546523487	-0.5820922548520833	-0.5786351737328665	-0.5030936132609507	-0.6407628351460615	-0.5563695454709979
PPP1R3A	-0.5954371570952625	-0.5969002605138214	-0.5890413759898828	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPP1R3B	0.5391430414970283	0.7963612745057915	0.7669910268736536	0.6051994723973496	0.6137493706856156	0.37269123817198224	0.20988181151774124	0.559084475502747
PPP1R3E	-0.49953154793068205	-0.09638656275829663	-0.4778675753145131	-0.15982365463448106	-0.49839839014134024	-0.268690401373205	-0.5396976391606549	-0.3030921777710986
PPP1R3F	-0.32671778495662746	-0.03545228942682422	-0.25204228425661973	-0.18592291262647492	-0.20901327036426268	-0.14961983609526394	-0.07485744794754759	0.1856984822790504
PPP1R7	0.9918130924683102	0.8633612932974364	1.1643073097403085	0.5185693314597072	0.9776489786035291	0.7061295954099052	0.47656268128351204	0.2458777795952668
PPP1R8	0.11276327529320669	0.38479642495393895	0.37371934359719783	0.5236602060499334	0.20245090753312314	0.317276677345302	0.7115765998104864	0.40941847736059345
PPP1R9B	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.47816941155156195	-0.6308779003700814	-0.6277553246066079	-0.391573460576822	-0.6717911417961083
PPP2CA	3.9577556408338364	1.7677490569034182	4.030237208044758	3.4568494175666618	4.003135613239304	3.266759321640986	3.080092055613253	2.9833878430588254
PPP2CB	-0.5954371570952625	-0.5969002605138214	-0.25385612353550197	-0.49174358292998593	-0.342340219621069	-0.6277553246066079	-0.21554955739853857	-0.6717911417961083
PPP2R1A	0.06830611918780596	-0.0658557097340673	0.2123582823251922	0.6271001363294997	0.24733696721727885	0.13053544272982734	0.23419763608902855	0.5494080872092586
PPP2R1B	0.33533897608043384	-0.05291509751450031	-0.16370911989802886	-0.2181981870267553	0.4865182889402014	-0.2295106221868561	-0.029935034969132107	0.04949907984520952
PPP2R2A	-0.5954371570952625	-0.5684798057435111	-0.502026342416902	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPP2R2D	1.1147895762608195	1.171075327212655	1.2164091238293553	1.1268496923854943	1.4120035265685698	0.8449395161054868	0.9145449176815971	0.29815921579772087
PPP2R2DP1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.42600929827029455	-0.6308779003700814	-0.5492938273050653	-0.3574863290777458	-0.1976694930738217
PPP2R3A	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6016766123055022	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPP2R3C	-0.07733491635371752	-0.20575007949002896	-0.10624502874120406	0.05076475275074128	0.19809405920492323	-0.1769044590327395	-0.1630856458494963	-0.18793485712789343
PPP2R5A	-0.2794206807282602	-0.28350134631321483	-0.23623490348889928	0.0396393769436076	-0.11857191878803723	-0.2397443355235571	-0.12945340374264486	-0.19324993571234558
PPP2R5B	-0.19595785841197425	-0.44095739153303887	-0.10938920532202183	-0.4399789904875508	-0.5195486967411801	-0.1471198325307807	-0.29421186173376773	-0.2555748128992469
PPP2R5C	1.1143068508596856	1.043395859109652	1.247585349289879	1.3634731798185484	1.42589690947156	0.9387049020197473	1.3094557248807615	1.385827995767134
PPP2R5CP	-0.19974514899772988	-0.4985485763150521	-0.233921665870299	-0.584190676302306	-0.4051480780858255	-0.5172088389286428	-0.6407628351460615	-0.5240780863565817
PPP2R5D	-0.5028199695773125	-0.25511711579863666	0.30448974713940996	-0.409857319209928	0.19974771311992565	0.5465299564630041	-0.6405032185367686	-0.4414418786035772
PPP2R5E	0.7569294879481703	0.81684309845459	1.255177101508603	0.8282334560638763	0.7990868533906581	1.1986779945402082	1.2082973447270584	0.6725530552334787
PPP3CA	-0.5954371570952625	-0.2544655405928586	-0.28546763543546405	-0.49526921519293876	-0.31900535514885436	-0.14772148256126333	-0.6407628332295159	-0.5566464667166011
PPP3CB	-0.2104758628838452	-0.23450630570411973	0.015516446744917351	-0.0222104483027264	-0.26291364346259	-0.38172304379838345	-0.6407628351460615	-0.46348208631486104
PPP3CC	1.16827106503848	2.2859164894559783	1.6942542628369823	2.0901491051730874	1.4307322191421166	1.4261158967110101	1.99369301230691	1.7590588087393206
PPP3R1	-0.03710086578167484	0.1260857421405677	-0.4858250137887075	0.4440757048577095	0.1964044371840892	-0.15519111441926456	0.006705293473089116	0.22347133758282792
PPP3R2	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6048516092299071	-0.6277553246066079	-0.6407628351460615	-0.5485855564811479
PPP4C	1.1112319029888746	0.6530405147492132	0.4830898386310623	0.44809290942388486	-0.09489690866568223	0.24246017417353	0.28033315243975215	0.6215653592145265
PPP4R1	-0.5954371570952625	-0.5969002605138214	-0.5965082473349756	-0.665248463361921	-0.557594963039443	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PPP4R1L	-0.4798349397953319	-0.5968699525831794	-0.3509110084118269	-0.4685561965208433	-0.6186197113072571	-0.3425921499815775	-0.5767094834188118	-0.5296211220542947
PPP4R2	0.7706111745408397	-0.18952031733497263	1.2931153531414645	0.7961818642921891	0.9428294132132716	0.7147184286983931	1.362942368052334	0.7510975244414343
PPP4R3A	1.432347402440519	1.1517440776283587	1.612813412083595	1.3035218224941947	1.9552976482563735	1.6392849273417918	1.1526364991383493	1.340769993054375
PPP4R3B	2.2665379983364313	2.6503775605972675	2.3593847125231817	2.91268120886735	2.037179930526956	2.9427994066259027	2.204820448905807	2.95832864219781
PPP5C	-0.5954371570952625	-0.4853297278654686	-0.5391168736568668	-0.5947857936225833	-0.6308779003700814	-0.6277553246066079	-0.530530524511684	-0.5333050958673089
PPP5D1	-0.27856912610408935	-0.4533104483202096	-0.6134450475771975	-0.2848092084218619	-0.505413496031341	-0.15000810886271015	-0.1827295353717805	-0.3280749864273419
PPP6C	0.9092071274159306	1.0616418291267882	1.0733028948105126	1.2706980432331525	0.8358335552514726	0.8999871867775169	0.6506142580502742	1.4452027103307548
PPP6R1	1.2168762629325713	1.198604002962363	1.025510876416677	1.2727390251961515	-0.4023230332857605	0.5118943191319675	0.7144267712538542	0.8580243290809563
PPP6R2	0.003660973165458418	0.5894179087414466	0.21428502691221757	0.5082435767004376	0.42029695293514846	0.33818342749017566	0.48768634506495634	0.16089809390951557
PPP6R2P1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6024807930402535
PPP6R3	-0.19270177711405898	-0.35521386546019257	-0.29126869323608695	-0.11034373655697785	-0.13150531977529115	-0.319470262848463	0.013037543676105653	-0.33278354626852547
PPRC1	-0.5954371570952625	-0.10474693123496041	-0.11081246365723386	-0.43180357956223714	-0.06444270669873424	-0.5778011727878132	-0.6407628351460615	-0.6613855531774769
PPT1	0.17870625427422712	-0.5018647984119006	0.5450229143535621	0.4300002071254535	0.29300452967977303	-0.006072661922272022	-0.12376557406340445	0.26735643837496365
PPTC7	-0.40244255576186194	-0.46281512796056307	-0.45170192121817165	-0.6653908487902997	-0.6308779003700814	-0.5517190374970782	-0.6407628351460615	-0.5005066257239531
PPWD1	-0.18930596986504702	-0.0020585975237652158	-0.14130067324712772	-0.12328760565150625	0.1379782955889001	0.14404691266387415	0.15747994162823714	0.37167332612526005
PQBP1	-0.05818384439446097	-0.47660717243018036	-0.10093386831158005	-0.12925620970131643	-0.20417688393433475	0.0753090949854331	-0.09964003213573933	0.14309413806075033
PRADC1	0.7757901320977523	1.444036897215554	0.5832964443490851	0.600125077582703	1.0435997531905057	0.8165631375460222	0.4435161544988522	0.610490657304593
PRADC1P1	0.35677011072442877	0.9312005998103446	0.4347189631692632	0.3196139407640736	0.0996583481941225	-0.03282162579192686	0.08505747281896757	0.40504386442674656
PRAF2	0.10296692792484312	0.7447699993744022	0.925347435126736	0.5214088180713817	0.49371589133384425	0.4035376828230831	0.7324846898118038	0.7140470019242021
PRAG1	-0.1515163282864708	-0.1968122128181009	-0.17534540117918532	0.09815219323240865	0.29888940432034167	1.05509232184111	-0.3740140423836734	0.01811324045520119
PRAM1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.579749838553428	-0.6308779003700814	-0.5486597449998908	-0.6407628351460615	-0.6717911417961083
PRAMEF1	-0.5954371570952625	-0.5819107039806013	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PRAMEF14	-0.5954371570952625	-0.5968248626583755	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
PRAMEF17	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6005278542095993	-0.6407628351460615	-0.6441476039615227
