	Score	MoE	P-Value	Q-Value
IPA_NR1H4_UP	-0.10710323345745183	0.13565640033687795	0.4339996204693529	1.0
IPA_FOXO1_DN	-0.10797560293428903	0.15157628446176177	0.4331393510025935	1.0
IPA_RELB_UP	-0.10899129990536982	0.10039916134682568	0.43198494528433173	1.0
IPA_E2F1_DN	-0.11003707637847643	0.19762101414190533	0.43085267885381745	1.0
IPA_SPI1_DN	-0.11096038868003674	0.1699766974144745	0.4298247833512556	1.0
IPA_SREBF2_DN	-0.11401792520640333	0.1759106851135468	0.42648491365677776	1.0
IPA_KDR_UP	-0.11642165209777525	0.1388599202762498	0.42359731798342715	1.0
IPA_SIRT2_UP	-0.1173404000371153	0.18015457259556442	0.4225947245240053	1.0
IPA_PRKCD_UP	-0.11757500639959	0.09502216648228647	0.422313239294073	1.0
IPA_SREBF1_UP	-0.1181952242704969	0.13226731740264308	0.42156366626605096	1.0
IPA_HIST1H1T_UP	-0.12089287674656146	0.14940397685382464	0.4181542159529382	1.0
IPA_RBL2_DN	-0.12127397230232473	0.15937457048503204	0.41766398886710104	1.0
IPA_HDAC3_UP	-0.12170076381071482	0.12240606499296236	0.41713897147194634	1.0
IPA_ASCL1_UP	-0.12293196375606694	0.14385732981651864	0.41553545448794993	1.0
IPA_CEBPB_UP	-0.12410844901117703	0.20431155204963306	0.41394458852552346	1.0
IPA_BRCA1_DN	-0.12476645804221229	0.15865448163260884	0.41307799354797897	1.0
IPA_SMAD4_UP	-0.12632385382489256	0.1837820271128502	0.41078183313302546	1.0
IPA_NOTCH1_DN	-0.12644687054074166	0.1249202901706165	0.41063950914036307	1.0
IPA_POU5F1_DN	-0.13029946585600366	0.14759469128924238	0.4044025555063571	1.0
IPA_MYOG_DN	-0.13094852555341982	0.17831129866391549	0.40331140489594536	1.0
IPA_NR5A1_UP	-0.13187346723882679	0.17798407687966553	0.4019703966095262	1.0
IPA_KDM1A_DN	-0.13189375560222602	0.12464236667629697	0.4019387690556012	1.0
IPA_TFAM_UP	-0.13205022248690515	0.1905105300457696	0.4017047251565564	1.0
IPA_TAZ_UP	-0.1333103083525337	0.11292488560295565	0.3994054019862104	1.0
IPA_TBP_UP	-0.13331410546358718	0.11755204539604584	0.3993927509646404	1.0
IPA_NR1I2_DN	-0.13347992259087113	0.19531660012653293	0.39903535960528813	1.0
IPA_LMO2_UP	-0.13361070593671695	0.19673370814285496	0.3987918274400658	1.0
IPA_FIGLA_DN	-0.13563275512445389	0.2596696412832752	0.3950439622999557	1.0
IPA_TFAP2A_DN	-0.13569443683669924	0.15538038552527336	0.3949206148396483	1.0
IPA_BCL3_DN	-0.13575315262862162	0.15195107801101973	0.39481940666708837	1.0
IPA_CREBBP_UP	-0.13633930040559128	0.2329623827472769	0.3936871402365741	1.0
IPA_FOXG1_DN	-0.1367184210072452	0.22681185125797476	0.3930292871149345	1.0
IPA_KDM1A_UP	-0.1371895843117716	0.159644691329473	0.39224176102220254	1.0
IPA_SOX10_UP	-0.13813869795743236	0.2440074734237495	0.39039471187298375	1.0
IPA_GTF2I_UP	-0.13827454548517182	0.14211163097535584	0.3901733189955089	1.0
IPA_CDX1_UP	-0.13837580010793996	0.20342335965835504	0.38995825162881903	1.0
IPA_NEUROG3_UP	-0.1395712382736387	0.1643894050109153	0.38774432285407046	1.0
IPA_NFIA_UP	-0.1414457057603919	0.2613166996338393	0.3844582200012651	1.0
IPA_IRF4_DN	-0.14205831009899844	0.16818960336252295	0.38327218672907837	1.0
IPA_GABPA_UP	-0.14219555980339224	0.1466269522019631	0.3829685622113986	1.0
IPA_DDIT3_UP	-0.14333682385470448	0.19611800877248423	0.3809127712062749	1.0
IPA_FOXO3_UP	-0.14380946765640185	0.18265082821722292	0.3800271996963755	1.0
IPA_TCF7L2_DN	-0.14408379686043318	0.19549541371438572	0.37948953127965085	1.0
IPA_H2AFY_DN	-0.1445566393330317	0.203627084157222	0.37867986589917135	1.0
IPA_ISL1_DN	-0.1450390059024281	0.20372347522870918	0.3778290846985894	1.0
IPA_MECP2_DN	-0.14564767632970235	0.16252817502512965	0.37669681826807516	1.0
IPA_FOXP1_DN	-0.14607087852092845	0.1632039496337443	0.3759630590170156	1.0
IPA_TFEB_UP	-0.14688235027520358	0.19129687452928523	0.37450502878107406	1.0
IPA_NFIX_UP	-0.14725827690868828	0.22770169787525515	0.3738788032133595	1.0
IPA_ELF4_UP	-0.14728947501228679	0.16110069001527788	0.373787083306977	1.0
IPA_HMGB1_DN	-0.14772590685230907	0.2186529536310018	0.3729173255740401	1.0
IPA_MAP3K7_DN	-0.1496742139143869	0.16292940943586387	0.3695458283256373	1.0
IPA_FGF3_UP	-0.15097610435455971	0.2820890887703041	0.3670630653425264	1.0
IPA_SMARCA2_UP	-0.1513974028307293	0.10720648493187673	0.3662913530267569	1.0
IPA_FOXA2_UP	-0.15204253444036633	0.1533225328075011	0.36517173761781263	1.0
IPA_HAND1_DN	-0.15307066814389117	0.1579138076391597	0.3634100828641913	1.0
IPA_FOSB_DN	-0.15313115255761467	0.13377036380704052	0.36329622367006137	1.0
IPA_POU1F1_UP	-0.15380061532699038	0.23275514347959755	0.3620595863115947	1.0
IPA_KLF4_UP	-0.15652164362776147	0.18870975659020742	0.3571130368777279	1.0
IPA_HOXC8_UP	-0.15679060824411586	0.14838897731948483	0.3566291353026757	1.0
IPA_HMGA1_DN	-0.15751499167448824	0.1661213867395577	0.35540514896577896	1.0
IPA_ATF6B_UP	-0.15833784926468808	0.14779263472332677	0.3539091656651275	1.0
IPA_SMAD1_UP	-0.1583609673195298	0.17380659133031606	0.3538775381112025	1.0
IPA_TP63_UP	-0.15860418563158615	0.1658515461996734	0.35344424062243024	1.0
IPA_RUNX2_UP	-0.1587335948716953	0.20610159957803653	0.3532544752988804	1.0
IPA_ELK1_UP	-0.15886338534375152	0.216533300842768	0.3530583844645455	1.0
IPA_MMP3_DN	-0.15987698388412722	0.1244254078021526	0.35127459042317666	1.0
IPA_CTBP1_DN	-0.16002571923639247	0.19770190902648166	0.35103738376873933	1.0
IPA_SMAD5_DN	-0.16263679839477402	0.18332697314367008	0.34659687519767224	1.0
IPA_CHD4_DN	-0.16482091006376495	0.20106500545593597	0.3429091024100196	1.0
IPA_FOXM1_DN	-0.16507341114367516	0.1367981158053194	0.3424789676766399	1.0
IPA_TAL1_UP	-0.1654301058773273	0.1834684616101804	0.34186223037510277	1.0
IPA_PAX3_DN	-0.1674724136528496	0.17089880117198694	0.33868049845024983	1.0
IPA_HIF1AN_DN	-0.16761872268046785	0.19548871032027193	0.3384116642418875	1.0
IPA_ETS2_UP	-0.16773996157311624	0.19485967413637575	0.33820292238598265	1.0
IPA_YY1_UP	-0.16782371968094884	0.15274986085298148	0.3380637611487128	1.0
IPA_ESRRB_UP	-0.17025120828170406	0.037175210135118895	0.3340312480232779	1.0
IPA_RELB_DN	-0.17176660486473438	0.20369549653378202	0.33147890442153205	1.0
IPA_SOX9_UP	-0.17285934745334897	0.14512582773330848	0.3296919476247707	1.0
IPA_FOSL1_DN	-0.1733332622721102	0.12240585367430556	0.3289487001075337	1.0
IPA_RBPJ_DN	-0.17505018147894352	0.1462861327900426	0.32615282434056553	1.0
IPA_TAL1_DN	-0.1771278127925707	0.13381103548556136	0.3230659750774875	1.0
IPA_SKIL_DN	-0.17761425403279954	0.1893274379946702	0.3223480296033905	1.0
IPA_ETV1_UP	-0.1802601929154505	0.08796010706667397	0.31820165728382566	1.0
IPA_HIST1H1T_DN	-0.18030996686990267	0.18869169973824304	0.3181257511544057	1.0
IPA_HHEX_DN	-0.1821950661578975	0.2095506719974973	0.3151495983300652	1.0
IPA_IRF8_DN	-0.18434586155112748	0.11376997844018337	0.3118951230311848	1.0
IPA_REST_DN	-0.18463458628439203	0.18905758575142137	0.31149029034094505	1.0
IPA_MTA1_DN	-0.18640399283187442	0.11286911674468202	0.3089600860269467	1.0
IPA_SATB2_UP	-0.18697049204457028	0.24501522806503803	0.30809665380479473	1.0
IPA_NR5A2_DN	-0.18771617556215658	0.15007335196869998	0.3070434562590929	1.0
IPA_XRCC5_DN	-0.1884059745041028	0.13929382409016847	0.30607565310898854	1.0
IPA_FOXC2_UP	-0.1891424648192737	0.14301695100186018	0.3049971535201467	1.0
IPA_IRF9_DN	-0.1907627317779266	0.12517144960338314	0.3026345752419508	1.0
IPA_CDK9_UP	-0.19162876080105062	0.04208415990223219	0.3014896577898665	1.0
IPA_KLF5_UP	-0.1932597951349056	0.11748535383756968	0.29918400910873555	1.0
IPA_HDAC6_UP	-0.1954809865406711	0.11445306926799946	0.2960117654500601	1.0
IPA_GATA3_DN	-0.19566419477119895	0.16094768709836554	0.29578720981719275	1.0
IPA_HDAC2_DN	-0.19687101798665166	0.11498042523829093	0.2941615535454488	1.0
IPA_KMT2A_UP	-0.19900160123780758	0.11992630260559177	0.2912739578720982	1.0
IPA_ABL1_DN	-0.19964286596332909	0.11796594741416272	0.29041052564994624	1.0
IPA_NFIA_DN	-0.20044600521060144	0.109874200590237	0.28926560819786196	1.0
IPA_NFKB2_DN	-0.200726917958362	0.14448589802720888	0.28891137959390223	1.0
IPA_CIITA_DN	-0.20232071416527628	0.08077352640842472	0.286909355430451	1.0
IPA_BCL6_UP	-0.20318650608932415	0.07771618521198305	0.2856853690935543	1.0
IPA_AIRE_UP	-0.2036317184941606	0.08769458817628344	0.2850749573028022	1.0
IPA_BRCA2_UP	-0.20392344731441805	0.173157076720557	0.28467961287873994	1.0
IPA_PAX3_UP	-0.2060175580168105	0.17870995027199776	0.28210512998924664	1.0
IPA_NR2C1_DN	-0.2061975531967781	0.09379053038882464	0.2818837371117718	1.0
IPA_SMAD3_DN	-0.2087584925248209	0.15066632995172904	0.27872730723005884	1.0
IPA_HNF1B_UP	-0.20920109155688263	0.10096577577874492	0.2781200581946992	1.0
IPA_SREBF2_UP	-0.21013902833492482	0.07755157140998548	0.2770636978936049	1.0
IPA_SULT2A1_DN	-0.21142668574848847	0.04678208898143329	0.2754886457081409	1.0
IPA_ID2_DN	-0.2119117973100013	0.12435398005729718	0.2749288380036688	1.0
IPA_FOXO1_UP	-0.2134896594540415	0.23367153900423143	0.27297741792649755	1.0
IPA_ARNTL_UP	-0.21360253696598278	0.18995796502516993	0.27287304699854514	1.0
IPA_RNF2_UP	-0.21614064090414792	0.11191362404521747	0.27010563603010945	1.0
IPA_KLF1_UP	-0.21721750798945705	0.04850365647374147	0.2688943007147827	1.0
IPA_HOXA9_DN	-0.21759385931745903	0.11584769686606759	0.268445189449048	1.0
IPA_SMYD3_UP	-0.22125894555438796	0.10000226795190521	0.26451704725156555	1.0
IPA_GLI2_UP	-0.22248312780232277	0.3066025970275012	0.26325510784995887	1.0
IPA_ETV4_UP	-0.22376960981087357	0.15090097763819646	0.2617527990385224	1.0
IPA_PTTG1_DN	-0.22884172254215843	0.21843281222553676	0.25638244038206087	1.0
IPA_ISL1_UP	-0.22887503942919665	0.1547862711345395	0.2563508128281359	1.0
IPA_SMARCC1_UP	-0.2296456608569348	0.11355478215570115	0.25558226326775885	1.0
IPA_ATF2_DN	-0.23009995646179177	0.11234242925532266	0.25513947751280913	1.0
IPA_SIRT1_DN	-0.23828230434922545	0.17345435799740083	0.24658106142070974	1.0
IPA_NF1_UP	-0.23965448148562668	0.07929794784739132	0.24517679802644063	1.0
IPA_EHMT2_DN	-0.23989883372305656	0.046721759008228725	0.2449395913720033	1.0
IPA_CREB3L2_UP	-0.24211727702561608	0.12068345425655425	0.2427920804604972	1.0
IPA_THRB_DN	-0.24409044879518774	0.06983366939766401	0.240777405275476	1.0
IPA_ATF4_DN	-0.24504041871579593	0.13101454335378468	0.23994243785185654	1.0
IPA_FOXP3_UP	-0.2458782526694944	0.15541243151916925	0.2390663546081346	1.0
IPA_BCL6_DN	-0.24816418401756013	0.22946684474087597	0.2367765197039661	1.0
IPA_SOX9_DN	-0.24872627593356483	0.10738618555778123	0.23620089822253146	1.0
IPA_KLF10_DN	-0.2501613994174664	0.06730726479494004	0.23477765829590738	1.0
IPA_PLAGL1_UP	-0.25021460200697326	0.12196558529377333	0.2347523562527674	1.0
IPA_MEIS2_UP	-0.25061943943949816	0.16141479669886735	0.23436017458409766	1.0
IPA_POU2F1_DN	-0.25085935156749783	0.058695189171357874	0.2341514327281928	1.0
IPA_LHX6_DN	-0.2509800033443267	0.15744644976011188	0.23404389904484788	1.0
IPA_HES1_UP	-0.2522962241502496	0.11481649623949437	0.2327914479094187	1.0
IPA_CIITA_UP	-0.2549130491264906	0.13611573981662167	0.2303339869694478	1.0
IPA_ZNF429_UP	-0.25704685042104564	0.08358497458122183	0.22849642608640647	1.0
IPA_ZNF43_UP	-0.25704685042104564	0.08358497458122183	0.22849642608640647	1.0
IPA_KLF10_UP	-0.2586991377603248	0.15644037789205326	0.2269530014548675	1.0
IPA_MEOX2_UP	-0.2615878048548297	0.15124929213560248	0.2244670757163641	1.0
IPA_NCOR1_UP	-0.2620944797747193	0.09572087340474401	0.22396103485356442	1.0
IPA_HDAC5_DN	-0.26276860375784167	0.18447548306758754	0.22340438990448477	1.0
IPA_PAX6_UP	-0.2632378639754878	0.13945706167122188	0.2229204883294326	1.0
IPA_FOXO4_DN	-0.2661254711435791	0.15282519554185986	0.22034284268454676	1.0
IPA_RORA_UP	-0.2669117055197139	0.11902710160706985	0.21974191915997215	1.0
IPA_ATF4_UP	-0.26907435645218575	0.24864024733213919	0.21797393889556582	1.0
IPA_GLI2_DN	-0.27006355492070555	0.1258707629586121	0.21714845973812386	1.0
IPA_PAX8_UP	-0.27260179476799046	0.18529107632667227	0.21497564678347778	1.0
IPA_CTR9_UP	-0.27287988087866233	0.08672886089870306	0.21472262635207792	1.0
IPA_OTX2_UP	-0.27718545684929335	0.16767862505452125	0.21103801631981783	1.0
IPA_SIX5_UP	-0.28070199972308835	0.11969379460427398	0.20804604971851476	1.0
IPA_RPA2_UP	-0.2810301699282375	0.053234369910730446	0.20776456448858246	1.0
IPA_PARP1_DN	-0.28133695642332185	0.11859850852752667	0.20748307925865014	1.0
IPA_ATF5_UP	-0.2819255108367535	0.15432582763335476	0.20704029350370043	1.0
IPA_NEUROD2_UP	-0.28393250524810615	0.07474672341274381	0.2054083117211715	1.0
IPA_SMARCD3_UP	-0.2839344091654808	0.11876944780770919	0.205405148965779	1.0
IPA_IGFBP1_UP	-0.28417741603531843	0.13757512304891104	0.2052217091530141	1.0
IPA_FOXN1_UP	-0.28574383871278747	0.06638437732901807	0.20409893098867735	1.0
IPA_JUP_UP	-0.2869149376009939	0.08762837559154489	0.20320703396799292	1.0
IPA_HNRNPK_DN	-0.28802643719791765	0.09073049828514447	0.20235941552280345	1.0
IPA_ELK1_DN	-0.2891441748877596	0.08592455288809035	0.20136314757416662	1.0
IPA_MYOCD_UP	-0.2915203690443125	0.0907852032065552	0.1993642861661079	1.0
IPA_MED28_DN	-0.29533646968882604	0.11315083117259783	0.19640710987412233	1.0
IPA_CDK2_DN	-0.29545844936328247	0.12280223326051547	0.1962900879245999	1.0
IPA_XRCC6_DN	-0.296513514430507	0.07685181767790317	0.1955341893857929	1.0
IPA_BHLHE40_UP	-0.2965293677769248	0.14849753646020794	0.19552153836422292	1.0
IPA_POU4F1_UP	-0.29711870437494636	0.13446885509164136	0.19504079954456321	1.0
IPA_PITX2_UP	-0.3004625346945176	0.12471233556148349	0.19238092225947245	1.0
IPA_FOXA2_DN	-0.3026568993065793	0.13871706652566226	0.19082800936175595	1.0
IPA_SP4_DN	-0.30643557858384307	0.09727426775765018	0.1881649693212727	1.0
IPA_NCOA2_UP	-0.3070324366875313	0.07524131765155638	0.18771902081093048	1.0
IPA_ATF7_UP	-0.30789761382935255	0.08171186078018279	0.18711493453096337	1.0
IPA_NRF1_DN	-0.3094507444787652	0.1324871821768392	0.1860016446328041	1.0
IPA_TEF_UP	-0.31179835281455853	0.05425710011481444	0.1842811056992852	1.0
IPA_CEBPB_DN	-0.3132649688356602	0.16608778065102783	0.18338920867860078	1.0
IPA_CRX_UP	-0.31372171162857554	0.06567030387348946	0.18304130558542603	1.0
IPA_BCL3_UP	-0.32011976570525147	0.12059953668808561	0.17881270162565627	1.0
IPA_NCOR2_DN	-0.32064335050695586	0.06751598347320845	0.17851223986336898	1.0
IPA_GLI3_UP	-0.32086066636278776	0.0841389589407771	0.1783098235182491	1.0
IPA_NR1H2_UP	-0.3212887230840644	0.11766161828534055	0.1780156872667468	1.0
IPA_TRIM28_UP	-0.3230026259986649	0.09492082494888897	0.17682332848377508	1.0
IPA_NFE2L2_DN	-0.3253180497883117	0.19631529286637625	0.17528939211841357	1.0
IPA_HOXB8_DN	-0.327724638020985	0.09893674525420205	0.1736668986020621	1.0
IPA_XBP1_DN	-0.3301593460044169	0.08611677899633295	0.17218040356758807	1.0
IPA_NR3C1_UP	-0.33237449166458133	0.10516051127843946	0.170769814662534	1.0
IPA_MED1_UP	-0.33242865071672223	0.1409306367381379	0.17073186159782403	1.0
IPA_TBX2_UP	-0.3330257069005842	0.14152696343608978	0.1702859130874818	1.0
IPA_EPAS1_DN	-0.3346245378558239	0.09432624770439742	0.16931810993737745	1.0
IPA_CEBPA_UP	-0.3394348139534743	0.07812085324814201	0.16606679739388955	1.0
IPA_RCOR1_DN	-0.3422837459238906	0.06048668099681711	0.16434309570497818	1.0
IPA_FOXA1_DN	-0.3432988397714605	0.1833478998094429	0.16360617369852615	1.0
IPA_STAT3_UP	-0.3454369851278287	0.14816367439666847	0.1621291669302296	1.0
IPA_TWIST1_DN	-0.3489591311377878	0.16697646116343134	0.1600006325510785	1.0
IPA_BHLHE41_DN	-0.35143323407887134	0.1081459474866628	0.15845088240875452	1.0
IPA_IRF2_UP	-0.36334098454870906	0.1121190042601426	0.151549750142324	1.0
IPA_CHD4_UP	-0.36370032948752	0.14046914988159404	0.1513694730849516	1.0
IPA_ZNF217_DN	-0.3645139434658211	0.15027230236394679	0.1509140363084319	1.0
IPA_HEY1_UP	-0.3687991989920038	0.1652849961608497	0.14858624833955342	1.0
IPA_VAV1_UP	-0.3724492551080926	0.14359102571246815	0.14652413182364477	1.0
IPA_SP7_UP	-0.3733755210320624	0.14372078236393226	0.1460086026946676	1.0
IPA_SOX11_UP	-0.37359479202088947	0.07598309905361865	0.14589790625593016	1.0
IPA_WT1_UP	-0.37549111623128145	0.12589760089319013	0.14482889493326587	1.0
IPA_IKZF1_DN	-0.37602200000377317	0.1429697350828654	0.14451894490480105	1.0
IPA_NR1H4_DN	-0.37817788554759624	0.16428375663007994	0.14329179581251186	1.0
IPA_EPAS1_UP	-0.38092417220021657	0.24527614086144833	0.14177051046872036	1.0
IPA_DBP_UP	-0.39540730471917673	0.1399844071178444	0.13368018217471062	1.0
IPA_SMAD3_UP	-0.3981765966061604	0.08389311482668987	0.13220001265102158	1.0
IPA_MAFG_UP	-0.40794552881471263	0.1410263411362504	0.12710797646909988	1.0
IPA_NFATC2_DN	-0.4159022401518251	0.12876167398837512	0.12305964956670251	1.0
IPA_GATA6_UP	-0.41657134025088244	0.10000571364397415	0.1227623505598077	1.0
IPA_GRHL2_UP	-0.4176778590007234	0.11413473150180542	0.12220570561072806	1.0
IPA_PLAGL2_UP	-0.42328946935948997	0.0921293059888507	0.11933392371433993	1.0
IPA_HNF4A_UP	-0.42702277007378964	0.06775806689075746	0.11763552406856853	1.0
IPA_STAT2_DN	-0.42835338966409364	0.0848987218484387	0.11702511227781644	1.0
IPA_ZEB1_DN	-0.447369425804061	0.09196362171686846	0.10761591498513505	1.0
IPA_MED13_DN	-0.4553467761280436	0.14413221684604374	0.103842747801885	1.0
IPA_BARX2_UP	-0.45738943888749994	0.08673429797954174	0.10287178189638814	1.0
IPA_SMAD7_DN	-0.4627165630083823	0.12250105761219504	0.10049971535201467	1.0
IPA_MITF_UP	-0.46583537869956304	0.2176781231541366	0.09914921879941806	1.0
IPA_HOXA11_UP	-0.47684528148591176	0.14872921678399056	0.09391169586944145	1.0
IPA_ERG_UP	-0.4798145578727181	0.08545786203937415	0.09256436207223734	1.0
IPA_CEBPA_DN	-0.4812116825109873	0.27169417432609905	0.0918464165981403	1.0
IPA_HIC1_UP	-0.4901550900501887	0.08142513188091359	0.08798469226390031	1.0
IPA_ETS1_UP	-0.4908395780608636	0.1109326239543481	0.08770636978936049	1.0
IPA_NR3C1_DN	-0.4955444447474209	0.08599382155779887	0.08565057878423683	1.0
IPA_PPARGC1A_UP	-0.5103675900141623	0.06918743810135909	0.07917958125118603	1.0
IPA_RXRA_DN	-0.5151550021620468	0.0929385009491361	0.07713011575684736	1.0
IPA_SMAD7_UP	-0.5219117825179718	0.10312937980144578	0.07424568283888924	1.0
IPA_FOSB_UP	-0.5495936488436606	0.10807235508797634	0.06278385729647669	1.0
IPA_CEBPE_DN	-0.5621061871778006	0.10898893581782633	0.05751154405718262	1.0
IPA_MAF_UP	-0.568646603984584	0.09164057261652718	0.05480106268581188	1.0
IPA_ESRRG_UP	-0.5735542114946386	0.1062067818031001	0.052805364033145674	1.0
IPA_SREBF1_DN	-0.5741618548541076	0.05930396533336919	0.052561831867923334	1.0
IPA_ESRRA_DN	-0.5771063545276854	0.07376228316650463	0.05133468277563413	1.0
IPA_SP3_UP	-0.5801982985905425	0.0938798314914688	0.05005376684167247	1.0
IPA_ATF2_UP	-0.5958253170901376	0.07110560863136206	0.04371876779049908	1.0
IPA_GFI1_UP	-0.5969298488153267	0.07664432412544481	0.043301284078689356	1.0
IPA_YWHAE_DN	-0.6064404034622453	0.05835063835722803	0.039945600607249034	1.0
IPA_NFYA_UP	-0.6064771205460062	0.08713270800027702	0.039942437851856534	1.0
IPA_MAFF_UP	-0.6319425504214459	0.09204096786377192	0.032883167815801126	1.0
IPA_SKIL_UP	-0.6662706826030286	0.07178924154094497	0.025124928838003668	1.0
IPA_PAX9_UP	-0.6681731772126894	0.04800082923738152	0.024729584413941425	1.0
IPA_NR1H3_DN	-0.6749100506019705	0.08782320769144374	0.023527737364792207	1.0
IPA_HES1_DN	-0.6781218159881138	0.0820183236053023	0.022901511797077615	1.0
IPA_STAT6_UP	-0.6919704899155023	0.06542700566723504	0.020478841166424188	1.0
IPA_SRF_DN	-0.7060037201316897	0.06923624522739542	0.018037194003415778	1.0
IPA_HDAC4_UP	-0.7477055607019525	0.046776144667318054	0.012034284268454678	1.0
IPA_MYCBP_UP	-0.864806991442979	0.015620923598668726	0.0012651021569991777	1.0
