Gene	S1	S2	S3	S4	S5	S6	S7	S8
LZIC	4.557732218945929	4.4392546827083	4.878619906140803	4.203053198082019	4.496773263772514	4.42698525125999	4.608737993066814	4.5620570756191
LZTFL1	2.291970166969145	2.348705665714946	2.7476813872937074	2.6782244845866323	2.6425578727128802	3.226094867104567	2.823479746763921	3.0707281496867616
LZTR1	2.469061966036128	2.529084297023186	2.697084149682783	3.1617186255269893	2.58586214927902	2.9999354920558177	2.833765469441309	3.191030432416781
LZTS1	0.5475742025546667	0.6241944971092274	1.003596480279521	0.31397601320753943	0.1562685310253639	0.26454483793834893	0.9515565385701656	0.5466875610406713
LZTS2	4.1268931722397735	4.1862156828229145	4.312948926019335	4.422386487464835	4.678612527034637	4.744029201375521	4.577814753986644	5.195503002542789
LZTS3	0.12293481072541948	0.12841601827771076	0.0	0.043838618553392626	0.0	0.47697989958258313	0.0	0.21937733787698854
M1AP	0.09467212355627898	0.5017020547615152	0.29271190932033986	0.21656164701195674	0.23425715150963433	0.25252102327481685	0.242707369966523	0.26887186688312964
M6PR	6.246421389167788	5.137841410901262	6.3827991710084815	6.181098912199148	6.338926293356102	5.713560663065434	5.726938952037089	5.839315696571827
MAB21L4	0.6913152874590242	0.045021983494183536	0.5469374160715844	0.11477678543918786	0.3452794107214736	0.14640758383213084	0.3238784538131394	0.1974653559295229
MACC1	0.0	0.0	0.0	0.001224621054434372	0.0965807222493811	0.0	0.07579711812654155	0.015311725516200326
MACF1	5.002990553184979	4.8682701902153696	5.4210949816150995	5.495507439659708	5.787315454989131	4.790469868977083	5.7681297797788655	5.161653684923072
MACIR	2.0863000697792415	1.5069471647069683	0.0	0.6803773831273003	0.9170008876130973	0.7459403267298593	1.6865776182643086	1.0879666442192557
MACO1	3.1070776409450347	3.0657229319839403	3.1319832909307626	3.1256625565617746	2.520942103403983	3.3576973928020353	2.7042350023423025	3.010306320807226
MACROD1	2.5120222900110085	1.5972989894994172	1.7686340578668525	2.272854216811503	1.8651388755838572	1.6816521054471676	2.3030038943137865	1.9478437946330296
MACROD2	0.7209569634180012	1.108514219879647	0.7497719441653423	1.1531126762077373	0.48443618003115546	0.7119177415473145	0.7711038189198818	1.0708461090011536
MACROH2A1	7.214529738901988	6.697709591178996	6.9431006013570755	6.373526781131759	7.159608480028171	6.71450146753275	7.055733429572848	6.8832831231386935
MACROH2A2	1.1098954109014871	1.8587369682216328	1.3699689314295032	1.0797023716973781	1.6418696743622068	1.3492180563031126	1.6516923638940397	1.6973957519008929
MAD1L1	7.397034006979528	7.5419321449903665	7.458321316369451	7.3752019635149395	7.400544931488768	7.722824873454836	7.05539987621951	7.3852979010160045
MAD2L1	4.684394310139963	4.28444661637924	5.139796487409754	4.660151673683834	4.554116061373087	4.236750520117976	4.426963605589537	4.097065469455915
MAD2L1BP	1.7104540287535408	1.5002284295216026	0.9501615521971228	1.3473606456987148	1.597397684492597	1.7793168806458466	1.9721787057397222	1.3337013685547727
MAD2L2	1.7748654785573035	1.9632750923152076	1.4597035908537874	1.859972726518418	2.338868123247063	1.2920232811516774	2.4919703025256625	2.1560797584655966
MADCAM1	0.6337204178898446	0.23848361723668493	0.6240026054864879	0.8333580801127497	0.40918453111805886	0.631155515178374	0.6349063991820911	0.7030599349177513
MADD	5.332616078111004	5.503647071209867	5.665228099063597	5.513643123783528	5.46093981204759	5.426912838381489	5.643671523667234	5.785047202764158
